佶優,	5452
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,74.67,120.21,112.95,3.30,58.52,6.23,9.36,23.30,3.05,2.70,0.00,0.00,12.96
2002,64.45,143.85,137.84,3.20,47.56,7.67,20.71,58.83,9.78,8.83,10.46,14.49,19.44
2003,49.23,169.24,157.31,1.87,26.35,13.85,4.73,10.23,3.65,1.21,13.47,8.90,12.28
2004,63.48,150.16,140.42,3.15,40.71,8.96,3.37,5.21,1.29,0.62,0.00,0.00,12.10
2005,57.97,145.08,143.23,2.29,61.49,5.93,4.40,8.57,2.73,0.99,17.03,20.21,12.24
2006,49.02,150.81,148.37,2.27,115.56,3.15,4.37,7.20,2.62,0.86,16.31,10.27,12.67
2007,56.76,138.41,132.29,2.61,62.21,5.86,3.15,5.00,1.46,0.61,0.00,-1.70,12.58
2008,50.71,156.55,153.76,2.53,67.74,5.38,1.55,2.12,0.62,0.26,0.00,-1.70,12.71
2009,48.30,157.36,151.32,2.79,90.57,4.03,2.62,4.71,1.52,0.60,0.00,-0.68,13.01
2010,50.83,144.43,139.20,3.48,79.91,4.56,4.59,8.57,2.31,1.13,0.00,-2.46,13.55
2011,50.83,214.54,206.06,2.96,60.86,5.99,4.91,8.99,2.93,1.21,0.00,-1.66,14.11
2012,54.83,128.80,122.66,2.81,42.56,8.57,2.69,4.24,1.59,0.56,11.87,10.28,13.19
2013,59.66,150.31,126.39,2.91,9.55,38.21,1.54,2.00,0.59,0.31,9.72,10.18,12.99
2014,45.94,194.86,162.49,3.11,9.84,37.09,2.02,2.22,0.70,0.36,37.87,21.49,13.40
2015,46.81,192.57,155.90,2.78,8.32,43.87,1.09,1.01,0.40,0.15,6.32,3.16,13.04
2016,43.03,217.26,174.16,2.73,7.81,46.73,1.28,1.35,0.49,0.20,6.80,2.29,12.76
2017,46.46,202.09,160.36,3.07,9.17,39.80,0.81,0.12,0.04,0.01,-14.68,-9.57,12.57
2018,43.27,216.75,166.28,2.72,7.38,49.45,1.22,0.56,0.22,0.08,19.14,9.99,12.59
