先進光,	3362
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,22.79,366.22,356.22,4.37,19.44,18.77,16.97,23.30,15.35,2.68,65.99,11.82,12.58
2004,22.05,293.49,284.47,3.67,47.27,7.72,16.40,21.09,19.52,2.59,131.26,22.74,13.18
2005,25.99,252.59,252.09,4.54,139.77,2.61,10.98,14.52,13.58,2.07,59.77,13.45,15.06
2006,24.35,228.23,227.52,2.37,627.93,0.58,-11.35,-15.18,-32.99,-1.98,-11.87,-8.87,11.63
2007,26.72,195.64,193.42,4.00,101.44,3.59,-12.77,-17.36,-45.96,-2.27,-22.80,-5.20,10.59
2008,26.70,222.50,210.62,5.36,14.91,24.48,-13.14,-18.08,-43.58,-1.87,-130.13,-27.29,8.92
2009,30.08,292.10,280.38,1.94,12.95,28.18,4.28,5.89,8.95,0.62,5.57,1.26,10.39
2010,31.78,313.37,300.33,2.12,16.38,22.28,-5.92,-8.74,-10.31,-0.87,-1.49,-0.32,9.44
2011,34.37,193.61,180.48,1.60,12.59,28.99,1.73,2.32,2.78,0.22,-0.17,-0.05,9.67
2012,40.84,205.22,183.69,1.76,7.80,46.79,6.61,10.30,10.83,1.05,47.87,14.01,10.73
2013,49.84,117.52,62.15,3.10,2.66,137.21,5.60,9.75,6.86,1.11,4.69,2.55,11.92
2014,40.83,184.91,125.47,4.06,3.03,120.46,5.80,9.82,7.05,1.33,118.06,35.45,14.11
2015,38.18,197.68,147.47,4.88,3.46,105.49,-5.03,-8.66,-8.19,-1.11,40.81,6.03,13.08
2016,38.04,198.09,148.12,4.23,3.52,103.69,5.00,7.63,6.48,1.03,34.35,8.84,14.03
2017,39.01,174.80,133.33,3.85,3.68,99.18,6.53,10.13,7.73,1.47,28.84,7.47,14.96
