茂順,	9942
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,27.67,218.71,158.95,2.69,5.71,63.92,10.70,14.35,10.75,2.23,23.24,4.99,16.65
2001,25.15,253.10,173.62,2.70,4.36,83.71,13.20,17.80,14.76,2.79,112.98,14.64,16.30
2002,27.25,224.70,140.81,3.23,4.08,89.46,15.20,20.62,16.35,3.21,89.29,12.15,16.35
2003,23.28,291.50,182.92,3.53,4.08,89.46,17.60,23.41,18.64,3.70,58.28,3.06,16.82
2004,32.15,370.78,279.98,4.01,4.64,78.66,18.27,25.44,19.45,4.33,98.60,8.95,18.98
2005,24.71,208.05,137.02,3.57,3.79,96.30,10.38,14.31,14.27,2.59,65.61,5.70,19.08
2006,23.83,235.29,156.93,3.73,4.08,89.46,17.41,22.93,23.11,4.44,74.75,6.55,20.48
2007,24.87,279.04,199.74,3.84,4.26,85.68,14.61,19.30,19.93,3.88,109.99,12.52,21.00
2008,17.01,519.79,367.75,4.02,4.09,89.24,12.39,15.69,17.70,3.37,162.68,2.89,21.95
2009,17.03,527.19,395.56,3.30,2.78,131.29,9.85,11.88,20.30,2.59,229.81,7.92,21.70
2010,21.84,366.54,273.19,4.24,4.18,87.32,19.47,24.23,26.67,5.52,82.07,1.44,23.87
2011,21.68,365.04,239.03,3.97,3.77,96.81,15.34,19.61,21.71,4.91,49.33,-3.31,26.24
2012,19.61,423.34,286.02,3.77,3.14,116.24,12.91,16.27,20.93,4.32,138.56,3.23,26.93
2013,28.20,433.91,306.16,2.85,2.68,136.19,15.49,21.44,19.86,6.06,118.99,11.51,30.03
2014,31.26,411.92,274.57,2.87,2.54,143.70,14.40,20.48,18.08,6.32,83.30,1.96,31.68
2015,28.85,424.52,271.04,2.61,2.24,162.94,11.10,15.77,15.13,5.09,70.55,1.37,32.73
2016,25.92,381.85,253.63,2.76,2.32,157.32,12.95,17.77,16.44,5.86,103.62,7.20,33.24
2017,26.54,361.87,239.23,2.87,2.56,142.57,13.69,18.53,16.56,6.33,82.28,5.21,35.18
