奇偶,	3356
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,10.02,1271.34,1159.82,13.68,4.51,80.93,47.28,54.75,38.51,8.31,567.81,40.45,19.28
2005,11.92,913.91,813.59,13.30,4.36,83.71,42.07,47.34,42.50,8.48,357.18,26.17,20.60
2006,10.14,1262.42,1163.76,11.16,4.23,86.28,45.12,50.69,47.06,11.16,574.26,12.88,23.46
2007,13.28,1212.97,1136.09,9.27,5.99,60.93,48.89,55.47,47.38,14.17,622.87,18.48,27.64
2008,30.06,824.11,784.79,6.56,6.19,58.96,35.07,45.27,42.31,12.49,340.39,7.20,27.52
2009,29.54,982.43,934.63,5.18,5.58,65.41,21.86,30.65,35.33,8.15,296.85,-2.84,25.65
2010,34.34,311.77,264.92,5.82,3.17,115.14,17.24,24.74,24.49,6.09,39.74,-15.43,23.61
2011,22.04,601.75,502.22,5.37,2.45,148.97,24.04,32.78,29.69,8.53,136.25,9.38,29.21
2012,18.59,807.79,654.88,4.92,2.54,143.70,23.87,29.94,27.55,8.77,160.46,-0.95,30.19
2013,17.24,522.09,294.43,13.65,1.47,248.29,26.68,31.47,25.63,9.15,71.38,-5.30,30.44
2014,13.30,668.40,399.64,13.11,1.20,304.16,21.07,24.91,21.99,7.00,173.38,3.46,28.38
2015,14.77,606.27,401.87,11.28,1.41,258.86,15.19,17.79,16.66,4.58,136.30,4.18,25.48
2016,41.55,219.90,156.55,9.28,1.37,266.42,4.74,6.69,6.57,1.80,8.18,-11.78,22.81
2017,39.67,225.43,139.57,8.07,1.20,304.16,-6.90,-12.14,-12.49,-1.98,-24.00,-19.20,16.74
