台數科,	6464
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2013,41.01,45.00,42.18,22.08,35.26,10.35,10.74,20.19,26.57,8.42,39.01,39.35,46.94
2014,39.60,189.53,185.31,18.33,38.93,9.37,10.96,17.57,30.58,8.51,91.38,12.84,49.84
2015,28.23,264.70,259.69,15.92,46.37,7.87,9.12,13.26,28.30,7.65,79.05,3.89,58.75
2016,33.41,108.06,105.67,15.83,61.93,5.89,7.65,10.62,24.64,6.09,50.62,10.45,54.18
2017,27.48,103.57,100.42,15.52,52.05,7.01,6.89,9.69,21.62,5.16,63.84,26.13,54.38
