中美實,	4702
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,51.03,117.84,54.38,2.41,1.41,258.86,-6.52,-19.02,-28.95,-1.90,-18.79,-10.53,8.38
2001,60.74,89.92,35.41,2.48,1.32,276.51,-11.87,-32.13,-47.92,-2.34,0.00,0.00,6.20
2002,49.24,126.15,81.83,2.80,2.00,182.50,-0.54,-6.60,-6.76,-0.40,0.00,0.00,5.77
2003,49.12,110.73,62.10,1.88,1.60,228.12,-3.94,-11.37,-16.52,-0.63,0.00,0.00,5.30
2004,53.05,116.97,67.90,3.11,2.06,177.18,-13.82,-31.38,-34.93,-2.94,0.00,0.00,7.85
2005,45.26,134.03,89.78,3.48,2.93,124.57,1.63,0.94,0.83,0.07,0.00,0.00,7.70
2006,48.92,121.32,84.22,3.02,3.17,115.14,-2.84,-7.81,-7.27,-0.58,2.36,1.53,7.08
2007,46.36,105.06,64.13,3.02,3.32,109.93,0.55,-1.29,-1.07,-0.09,9.61,5.72,7.26
2008,51.45,101.45,68.32,3.56,3.38,107.98,-2.21,-6.94,-5.66,-0.48,0.20,0.14,6.80
2009,55.85,92.18,59.53,3.03,2.99,122.07,-5.70,-14.47,-13.20,-1.54,-8.31,-7.20,9.86
2010,58.28,101.66,66.54,3.47,4.02,90.79,-1.76,-6.53,-3.96,-0.64,-12.93,-11.14,9.76
2011,42.55,211.52,166.09,2.73,4.24,86.08,-25.70,-52.63,-49.45,-3.85,-32.87,-13.52,7.44
2012,8.08,1704.98,1627.91,2.68,4.78,76.35,-0.52,-1.02,-3.06,-0.14,-20.45,-1.07,12.26
2013,34.56,194.42,139.35,3.20,3.03,120.46,3.00,3.21,10.88,0.40,3.83,0.54,12.45
2014,34.88,99.44,65.80,3.45,3.32,109.93,3.17,3.89,8.37,0.51,-26.26,-8.77,13.56
2015,25.87,90.50,52.18,2.59,2.61,139.84,2.17,2.54,6.93,0.36,15.20,4.40,14.49
2016,20.48,124.34,78.55,3.18,2.69,135.68,-26.80,-35.27,-111.69,-4.09,34.93,6.81,10.10
2017,23.17,116.05,61.72,4.22,2.15,169.76,-29.03,-37.26,-133.92,-3.11,-6.08,-1.38,6.60
