訊聯,	1784
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,55.53,384.67,357.72,2.94,*****,*****,5.19,11.42,6.50,1.04,107.20,21.36,10.04
2006,46.91,566.44,543.64,2.75,*****,*****,3.55,7.13,5.41,0.80,92.92,12.14,12.66
2007,41.32,327.29,311.48,2.63,*****,*****,8.64,15.34,14.28,2.23,69.18,12.59,15.73
2008,55.39,429.18,414.43,2.62,*****,*****,5.81,11.26,10.88,1.82,184.10,16.74,16.97
2009,36.51,370.86,351.29,2.45,*****,*****,7.49,13.57,17.88,2.60,81.33,6.18,22.19
2010,36.39,320.46,308.30,2.14,*****,*****,-2.64,-4.24,-8.60,-0.90,35.65,-2.26,19.65
2011,32.21,341.40,332.54,2.56,*****,*****,1.56,2.28,4.28,0.46,68.96,7.97,21.52
2012,30.54,432.39,423.53,2.69,*****,*****,3.89,5.66,10.56,1.30,98.63,10.20,23.65
2013,26.93,606.95,588.78,2.74,17.91,20.37,0.44,0.60,1.27,1.06,20.45,-1.23,23.66
2014,26.15,360.25,336.64,2.74,33.58,10.86,1.37,1.87,4.32,0.89,47.99,-1.32,23.54
2015,27.05,454.64,410.76,3.13,11.70,31.19,0.65,0.89,2.02,0.47,19.70,0.01,23.25
2016,26.43,446.37,402.99,3.45,10.11,36.10,-0.85,-1.16,-2.37,-0.19,-7.67,-1.85,22.73
2017,24.84,488.72,437.84,3.34,2.02,180.69,0.09,0.12,0.24,-0.13,-15.11,-1.35,22.52
