志聖,	2467
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,26.30,271.28,165.39,3.64,2.81,129.89,15.78,22.58,14.58,3.75,3.81,1.15,20.69
2001,19.42,324.34,216.19,3.88,2.46,148.37,9.16,11.87,11.06,2.02,37.39,7.49,18.03
2002,23.72,264.23,189.73,3.43,2.73,133.69,5.76,7.28,7.40,1.07,14.75,3.85,15.25
2003,28.48,238.03,170.85,2.51,2.94,124.14,3.64,4.87,5.11,0.71,0.00,0.00,14.57
2004,25.00,292.45,202.69,3.21,3.32,109.93,11.32,15.40,12.25,2.20,72.83,18.49,15.15
2005,24.71,292.61,208.30,3.01,2.86,127.62,11.83,15.74,14.55,2.35,39.07,5.89,15.85
2006,31.76,199.03,138.20,3.04,3.48,104.88,14.47,20.25,16.48,3.08,22.08,5.38,16.32
2007,34.08,174.28,114.87,2.64,3.28,111.28,8.54,12.52,11.61,1.89,9.87,-5.56,15.81
2008,41.47,139.13,85.91,2.55,3.11,117.36,5.66,8.68,7.71,1.36,-8.10,-11.96,15.42
2009,35.78,211.26,153.41,1.48,1.80,202.77,3.80,5.75,9.46,0.89,45.29,14.88,16.04
2010,35.75,185.94,131.76,2.94,4.46,81.83,11.42,17.66,14.60,2.92,12.38,-1.34,16.66
2011,40.99,165.88,115.07,2.37,4.16,87.74,9.49,15.19,12.49,2.58,-8.38,-13.31,17.09
2012,41.90,171.49,129.56,1.85,4.50,81.11,6.14,9.95,10.60,1.67,46.93,10.09,16.62
2013,47.97,190.99,145.30,1.93,2.54,143.70,5.66,10.59,8.31,1.80,12.50,0.75,17.63
2014,51.03,170.92,119.42,1.92,2.20,165.90,4.50,8.56,6.50,1.53,3.28,-3.90,18.15
2015,62.69,153.68,117.96,1.74,2.06,177.18,-8.08,-19.56,-14.75,-3.12,16.91,5.50,13.79
2016,62.17,153.35,120.97,2.13,2.25,162.22,4.28,10.16,5.41,1.39,35.11,23.69,13.27
2017,59.81,161.26,121.86,2.47,2.72,134.19,7.48,18.20,8.06,2.70,2.64,-0.08,15.34
2018,58.23,163.58,127.08,2.36,3.00,121.66,9.37,21.83,9.76,3.73,18.09,7.07,17.40
