百容,	2483
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,7.43,739.03,589.18,4.98,3.02,120.86,17.23,19.45,28.26,3.14,0.00,0.00,20.93
2001,4.95,887.37,739.17,4.73,2.43,150.20,9.85,10.42,27.31,1.85,264.54,11.24,18.51
2002,6.07,733.83,629.53,5.25,2.76,132.24,6.88,7.10,21.23,1.29,102.72,3.36,17.97
2003,6.63,614.97,518.32,5.51,3.52,103.69,7.02,7.49,20.58,1.40,214.53,9.25,18.26
2004,16.97,216.91,138.26,4.28,2.98,122.48,6.92,7.85,16.57,1.39,146.05,17.29,18.22
2005,17.55,184.11,111.72,3.78,3.01,121.26,6.89,8.22,15.19,1.55,77.63,1.42,18.88
2006,19.73,228.88,148.62,4.15,3.11,117.36,7.32,8.90,14.83,1.74,68.35,6.61,20.12
2007,16.66,255.75,161.96,4.34,3.22,113.35,4.02,4.79,8.09,0.96,60.94,2.77,19.87
2008,13.66,302.73,187.99,4.57,3.26,111.96,1.78,1.96,3.68,0.39,83.81,5.07,19.82
2009,13.58,277.01,208.47,3.79,3.14,116.24,1.35,1.47,3.45,0.29,73.49,9.62,19.80
2010,12.56,335.57,242.56,4.64,3.91,93.35,5.56,6.36,10.84,1.25,18.68,0.12,20.34
2011,8.18,507.99,349.87,4.26,3.38,107.98,0.71,0.78,1.43,0.15,46.93,-0.07,19.96
2012,9.68,477.20,322.78,4.00,2.91,125.42,-0.66,-0.73,-1.62,-0.14,99.40,6.96,19.36
2013,15.44,425.37,330.89,4.40,3.52,103.69,4.66,5.51,7.68,1.10,41.39,3.76,20.35
2014,12.31,513.18,404.99,4.98,3.63,100.55,6.81,7.89,11.09,1.63,30.97,-2.16,20.74
2015,12.93,502.94,424.92,4.74,3.89,93.83,7.12,8.14,12.35,1.74,49.23,4.97,21.69
2016,16.23,391.25,329.00,4.70,4.29,85.08,6.47,7.55,11.18,1.61,26.05,3.18,21.66
2017,39.75,178.97,143.88,4.34,3.69,98.91,4.85,6.63,9.01,1.46,3.33,0.88,21.33
