加高,	8182
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,52.00,129.00,100.00,3.02,5.82,62.71,6.00,11.00,7.00,1.82,3.00,1.00,17.16
2005,55.00,131.00,106.00,3.19,7.50,48.66,7.00,13.00,6.00,2.33,NA,NA,18.94
2006,48.97,130.32,106.11,3.31,8.30,43.97,7.68,14.51,6.70,2.84,23.37,8.92,20.60
2007,48.79,138.10,114.41,3.78,9.79,37.28,8.28,15.13,6.46,3.26,19.66,5.23,22.11
2008,44.46,151.90,117.40,3.53,8.63,42.29,5.98,10.26,4.83,2.33,19.79,2.66,23.13
2009,49.70,152.68,129.15,3.34,9.51,38.38,3.46,5.76,2.73,1.35,1.52,-1.26,23.66
2010,44.17,155.45,128.33,3.92,11.41,31.98,4.93,8.55,3.55,2.12,11.54,3.47,23.44
2011,42.74,214.36,189.40,3.92,11.22,32.53,2.86,4.58,2.33,1.09,24.44,4.47,24.24
2012,43.06,194.70,172.79,3.12,10.07,36.24,0.66,0.51,0.38,0.12,16.86,3.91,23.43
2013,37.59,208.35,179.37,3.48,7.30,50.00,2.37,3.43,2.73,0.81,50.92,11.34,23.76
2014,35.54,229.29,193.49,3.62,6.94,52.59,3.53,5.16,4.69,1.26,46.85,8.20,25.09
2015,36.62,267.22,234.52,3.63,6.88,53.05,2.70,3.87,3.68,0.97,46.33,6.73,24.82
2016,40.43,239.80,199.50,3.48,6.21,58.77,2.46,3.67,3.27,0.90,17.39,2.90,24.41
2017,35.35,279.63,221.35,4.08,4.53,80.57,3.50,5.28,4.90,1.30,32.18,4.53,24.85
