智冠,	5478
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,52.13,162.59,109.47,3.16,3.91,93.35,23.25,48.06,20.13,7.47,14.69,8.24,19.01
2001,49.93,154.55,100.27,3.52,3.89,93.83,15.20,29.89,12.82,4.59,11.62,6.56,17.43
2002,29.28,322.69,281.38,5.25,6.93,52.66,17.44,26.47,17.72,8.17,32.75,6.81,36.99
2003,24.29,262.66,235.17,5.36,8.94,40.82,24.63,33.36,33.53,12.02,41.27,5.80,40.90
2004,21.01,239.14,214.01,4.97,10.83,33.70,9.81,12.66,14.83,4.25,32.54,0.00,33.44
2005,29.77,190.95,173.56,4.18,11.97,30.49,1.83,2.42,2.57,0.71,38.49,8.62,28.74
2006,34.39,171.49,154.62,3.60,13.79,26.46,7.54,11.13,10.48,3.21,24.57,10.82,30.06
2007,27.68,179.33,162.82,4.40,19.61,18.61,16.35,23.65,19.46,7.14,14.45,NA,32.91
2008,34.92,153.38,143.11,4.55,31.28,11.66,16.45,24.04,15.92,8.05,42.62,6.65,34.49
2009,30.86,168.45,161.41,4.48,40.74,8.95,14.81,22.05,14.82,8.05,65.53,12.74,38.82
2010,31.51,155.70,147.91,5.63,48.85,7.47,16.17,23.51,15.06,9.42,48.77,7.05,41.53
2011,33.66,157.47,148.00,5.35,42.81,8.52,5.66,8.39,5.32,3.27,46.46,5.43,36.96
2012,36.51,157.97,150.32,6.85,52.78,6.91,3.88,5.97,2.86,2.19,44.35,17.69,36.42
2013,39.22,231.02,214.89,5.76,66.97,5.45,3.99,6.39,3.35,3.01,15.60,6.31,37.60
2014,41.09,222.62,215.34,6.25,110.26,3.31,4.29,7.18,2.91,4.09,27.46,6.31,41.72
2015,39.09,230.37,223.65,5.97,97.95,3.72,1.46,2.44,1.04,2.42,4.61,-1.88,42.66
2016,42.67,210.56,206.81,6.20,118.86,3.07,3.40,5.75,2.37,3.30,27.61,18.16,44.69
2017,43.23,212.46,209.53,6.43,187.03,1.95,3.25,5.70,2.35,3.28,18.05,9.79,44.50
2018,44.55,196.61,191.61,4.08,47.87,7.62,4.00,7.17,8.50,3.70,18.68,12.54,46.42
