欣雄,	8908
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,46.24,74.82,65.27,6.53,64.75,5.63,2.05,1.33,2.08,0.14,20.51,2.03,10.78
2001,46.09,25.60,22.68,6.56,78.68,4.63,1.92,0.94,1.50,0.10,11.84,4.06,10.89
2002,46.10,116.37,92.08,6.97,31.58,11.55,2.56,2.02,2.84,0.22,41.92,2.89,11.02
2003,47.96,48.64,38.43,5.64,13.63,26.77,1.98,2.31,2.98,0.26,23.30,6.71,11.12
2004,49.00,64.00,43.00,6.26,6.02,60.63,2.00,3.00,3.00,0.34,40.00,11.00,10.94
2005,51.00,51.00,21.00,8.41,5.16,70.73,3.00,6.00,5.00,0.62,18.00,6.00,11.14
2006,53.00,63.00,19.00,8.11,4.86,75.10,3.00,6.00,4.00,0.68,17.00,4.00,11.19
2007,52.00,63.00,32.00,9.18,5.82,62.71,3.00,5.00,4.00,0.65,35.00,8.00,11.21
2008,55.00,69.00,42.00,11.24,10.36,35.23,2.65,4.20,2.43,0.44,35.29,8.00,11.02
2009,58.00,71.00,54.00,8.97,9.99,36.53,1.73,3.09,2.01,0.33,0.00,0.00,10.93
2010,54.00,66.00,30.00,10.37,18.34,19.90,6.62,14.15,6.80,1.62,36.59,10.00,12.22
2011,56.00,66.00,55.00,8.41,25.29,14.43,4.05,8.20,3.48,0.92,49.57,16.00,11.64
2012,54.00,77.00,64.00,10.22,37.50,9.73,7.47,15.86,3.98,1.86,34.18,13.00,12.63
2013,52.99,86.58,68.27,10.93,39.09,9.33,7.97,16.94,3.97,1.99,44.22,17.00,12.74
2014,50.95,90.25,69.41,10.84,33.94,10.75,8.39,17.15,4.35,2.11,23.72,6.02,12.98
2015,50.94,73.08,57.01,10.71,28.89,12.63,6.19,12.41,3.86,1.51,33.18,8.65,12.59
2016,51.43,69.24,54.77,11.76,31.39,11.62,5.60,11.23,4.05,1.38,30.87,9.82,12.69
2017,53.24,75.15,60.83,11.45,40.15,9.09,6.72,13.93,4.47,1.75,28.92,8.43,13.15
