精聯,	3652
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,33.84,167.95,106.40,5.16,4.31,84.68,8.17,12.31,7.07,2.98,55.46,16.66,25.85
2009,24.89,208.54,130.46,3.98,3.78,96.56,3.20,4.44,4.04,1.17,20.72,-2.31,25.57
2010,33.44,220.67,127.62,4.51,3.96,92.17,5.94,8.38,5.92,2.16,0.00,0.00,25.50
2011,33.80,282.01,167.51,4.17,3.71,98.38,1.67,2.38,1.50,0.60,6.05,0.00,25.34
2012,36.18,221.62,123.52,3.95,3.07,118.89,0.51,0.61,0.43,0.15,12.28,0.90,24.25
2013,35.27,303.18,179.50,4.37,2.45,148.97,1.43,2.03,1.15,0.47,18.73,5.08,24.07
2014,28.24,343.79,194.93,4.23,2.63,138.78,2.13,2.97,1.75,0.72,29.87,4.97,24.47
2015,30.13,274.30,169.99,4.40,2.97,122.89,2.15,3.00,1.68,0.73,45.59,10.73,24.49
2016,35.34,227.57,138.59,4.36,3.03,120.46,2.08,3.10,1.68,0.75,26.95,8.21,24.37
2017,30.27,256.47,161.52,5.21,3.68,99.18,2.47,3.68,1.77,0.87,24.15,5.07,24.20
