雙邦,	6506
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,59.20,100.33,61.41,4.09,4.73,77.16,3.43,5.71,2.50,0.65,27.88,13.94,11.22
2007,62.71,90.80,54.71,4.37,4.56,80.04,5.41,11.46,4.69,1.29,2.46,1.43,12.15
2008,63.34,79.91,43.96,5.27,5.00,73.00,2.17,2.62,0.98,0.31,13.94,7.39,11.65
2009,50.46,114.85,75.19,4.65,4.00,91.25,6.12,12.52,7.63,1.48,52.33,16.10,12.51
2010,52.20,107.55,67.03,6.13,6.48,56.32,5.76,10.42,4.67,1.28,16.60,4.33,12.61
2011,46.02,118.51,75.05,5.60,6.83,53.44,2.20,3.13,1.44,0.37,27.46,5.72,12.23
2012,44.63,119.47,73.51,5.75,6.91,52.82,2.08,2.77,1.38,0.33,34.29,9.11,11.91
2013,49.15,165.11,111.31,5.88,7.06,51.69,3.63,6.01,2.61,0.76,19.92,4.13,12.09
2014,50.16,156.26,98.29,5.56,6.20,58.87,4.88,8.77,3.65,1.08,17.32,3.95,12.58
2015,46.82,148.61,98.97,5.34,5.52,66.12,6.76,11.98,5.74,1.56,49.76,12.33,13.80
2016,43.89,145.65,99.63,4.83,5.21,70.05,10.25,18.10,9.99,2.62,35.30,8.72,15.30
2017,42.12,135.14,89.23,4.37,5.08,71.85,6.15,10.27,5.73,1.54,16.64,0.25,15.03
