冠好,	8354
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,38.56,208.65,139.79,3.45,4.06,89.90,9.44,13.74,6.74,1.63,17.74,4.86,15.83
2002,36.04,254.12,160.97,3.44,4.61,79.17,11.24,16.86,7.98,2.35,22.86,4.80,16.47
2003,41.24,223.07,153.48,3.37,5.01,72.85,9.70,15.13,6.92,2.30,13.88,3.00,16.07
2004,43.65,205.32,138.47,3.35,5.23,69.78,12.32,20.68,8.72,3.15,7.87,1.38,16.49
2005,43.86,184.92,122.51,3.14,4.65,78.49,9.00,15.36,7.04,2.26,31.68,13.05,15.93
2006,37.55,208.64,131.37,3.34,4.41,82.76,7.93,12.87,6.25,2.05,26.92,5.18,16.15
2007,41.90,178.02,113.32,3.66,4.27,85.48,6.15,9.75,4.81,1.54,3.33,-2.99,16.13
2008,43.23,286.18,150.97,3.93,3.29,110.94,0.63,0.12,0.07,0.02,5.78,-0.96,16.06
2009,45.80,170.38,116.96,3.94,2.59,140.92,-0.58,-2.11,-1.66,-0.36,32.76,14.56,15.88
2010,50.47,153.33,106.72,17.95,14.95,24.41,4.77,0.08,0.01,0.00,9.78,4.45,15.41
2011,57.21,115.79,68.20,16.87,16.04,22.75,31.42,15.93,12.17,2.64,7.75,2.72,18.34
2012,50.26,127.05,89.77,3.40,3.57,102.24,8.26,16.61,16.84,3.06,9.85,3.64,19.53
2013,41.67,242.65,198.32,3.26,2.91,125.42,8.39,15.15,16.96,2.98,16.09,3.04,21.15
2014,48.23,214.46,171.98,3.14,3.15,115.87,4.33,7.54,8.73,1.56,2.05,-0.47,21.53
2015,43.89,209.79,172.19,2.66,2.67,136.70,3.23,5.37,7.98,1.17,36.19,6.19,22.19
2016,51.26,111.48,90.34,3.02,2.75,132.72,2.39,4.13,7.11,0.92,13.33,3.25,22.32
2017,50.53,113.84,89.42,3.38,2.79,130.82,4.33,8.17,14.46,1.86,1.01,-0.96,23.27
2018,50.11,160.75,133.32,3.39,2.58,141.47,7.25,14.12,28.71,3.18,6.23,0.63,23.95
