聚積,	3527
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,31.00,297.07,201.09,10.51,2.67,136.70,28.03,41.03,18.74,4.67,73.30,31.57,n/a
2006,25.28,367.30,285.74,12.26,4.23,86.28,43.42,59.98,26.72,11.17,151.65,52.05,23.96
2007,13.98,654.99,558.18,13.61,4.69,77.82,32.51,39.22,28.19,14.53,154.77,25.39,49.04
2008,14.02,625.57,514.18,12.72,4.27,85.48,17.27,20.08,19.71,8.65,139.50,22.55,41.22
2009,14.47,524.44,439.79,12.19,4.43,82.39,12.15,14.17,14.74,14.53,121.50,20.27,43.64
2010,15.06,517.92,415.08,17.54,5.34,68.35,17.58,20.63,16.61,9.30,135.64,23.04,46.77
2011,21.08,375.67,302.37,19.88,5.05,72.27,15.51,18.96,14.46,9.01,127.10,32.58,47.73
2012,20.72,394.73,298.24,17.68,5.57,65.52,14.74,18.64,12.36,9.02,58.71,14.65,49.08
2013,27.09,315.55,252.52,7.25,4.75,76.84,6.67,9.00,6.50,4.86,31.51,10.74,45.45
2014,28.25,285.23,220.04,5.35,4.40,82.95,8.68,11.97,8.55,5.53,20.36,7.74,47.20
2015,21.66,363.98,283.53,5.09,4.42,82.57,4.82,6.39,4.84,3.51,36.76,9.57,46.03
2016,29.08,288.43,186.34,5.32,3.85,94.80,8.41,11.26,7.09,6.05,-3.87,-1.51,47.79
2017,35.51,341.39,247.17,4.10,3.49,104.58,5.10,7.47,4.53,4.07,11.85,3.83,47.14
