志旭,	8067
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,63.68,117.78,97.44,5.85,15.87,22.99,9.65,18.95,4.49,1.91,NA,NA,11.17
2002,66.45,127.16,97.23,5.56,13.45,27.13,5.57,12.09,2.12,1.27,NA,NA,10.32
2003,68.76,125.08,86.51,5.43,8.75,41.71,7.46,19.49,3.33,2.02,*****,*****,11.49
2005,80.46,123.69,88.42,2.67,6.49,56.24,-3.06,-18.69,-3.38,-1.96,NA,NA,9.14
2009,62.00,144.00,120.00,3.06,8.75,41.71,1.02,0.93,0.25,0.09,12.30,15.00,9.60
2010,56.00,147.00,113.00,3.36,9.52,38.34,-2.21,-7.49,-2.00,-0.68,0.00,0.00,9.21
2011,61.01,125.68,95.43,2.82,5.82,62.71,-2.85,-9.01,-3.53,-0.74,26.08,33.98,6.82
2012,50.57,161.01,130.12,3.19,5.19,70.32,-1.12,-3.95,-1.88,-0.32,0.00,0.00,6.94
2013,54.47,152.19,117.15,3.34,4.44,82.20,-3.15,-8.54,-4.17,-0.57,28.53,31.24,6.52
2014,57.71,142.81,100.64,4.10,4.90,74.48,-0.69,-3.00,-1.33,-0.20,0.00,0.00,6.33
2015,53.71,137.53,88.94,3.41,3.06,119.28,-1.23,-4.25,-2.76,-0.28,0.00,0.00,6.86
2016,49.50,144.62,84.65,3.88,2.09,174.64,-15.57,-35.15,-27.57,-2.26,29.93,67.09,6.54
2017,46.68,144.04,68.16,3.40,1.10,331.81,-1.40,-4.00,-5.63,-0.39,0.00,0.00,9.34
