精確,	3162
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,55.17,116.07,94.26,3.24,6.60,55.30,7.07,11.22,5.83,1.10,12.98,8.05,11.32
2004,53.89,118.55,90.74,3.59,6.83,53.44,7.37,13.00,6.60,1.41,11.94,8.13,11.47
2005,53.89,176.07,135.34,4.28,5.79,63.03,7.02,12.44,6.32,1.36,18.82,8.49,11.62
2006,47.23,196.26,164.94,5.13,8.43,43.29,4.58,6.52,3.17,0.67,6.70,2.46,11.86
2007,46.62,179.87,148.37,4.71,8.62,42.34,6.15,9.70,5.21,1.10,12.25,5.32,11.91
2008,41.70,164.27,128.78,6.12,8.60,42.44,7.24,11.25,5.61,1.29,32.48,15.22,12.36
2009,37.21,213.47,176.54,4.71,6.42,56.85,3.31,4.47,3.60,0.53,-12.15,-5.42,11.40
2010,38.30,179.16,160.37,4.12,6.49,56.24,2.34,2.97,3.38,0.32,34.62,9.86,11.03
2011,37.96,156.69,139.06,4.15,7.13,51.19,1.23,1.07,1.50,0.12,5.13,0.45,11.25
2012,41.46,125.67,109.97,3.47,5.59,65.29,1.05,0.64,1.12,0.07,8.06,2.76,10.86
2013,50.03,109.95,59.03,3.65,3.20,114.06,-5.10,-11.22,-8.25,-1.16,2.33,0.94,9.96
2014,51.39,104.91,52.56,3.64,2.86,127.62,-1.02,-3.70,-2.57,-0.37,0.22,0.14,9.81
2015,50.23,102.82,49.45,3.75,2.64,138.25,0.10,-1.55,-1.07,-0.15,11.66,7.19,9.52
2016,61.81,78.99,48.07,4.02,3.42,106.72,-18.36,-43.09,-28.63,-3.30,3.45,2.96,5.79
2017,30.79,215.65,158.93,4.71,3.76,97.07,-15.83,-31.32,-24.41,-2.23,15.15,3.94,4.54
