立德,	3058
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,36.79,222.72,215.45,8.23,74.32,4.91,11.95,19.14,3.89,2.19,-59.65,-27.69,16.01
2001,30.74,186.47,182.10,5.73,92.92,3.92,11.21,15.84,5.56,2.36,110.12,38.22,15.97
2002,36.48,153.15,149.49,5.30,177.07,2.06,11.67,17.34,6.44,2.57,30.16,12.28,15.83
2003,39.33,130.27,124.58,4.37,109.64,3.32,3.60,5.58,2.27,0.79,10.59,0.05,14.01
2004,47.62,116.73,111.27,4.84,83.93,4.34,-4.49,-8.14,-2.68,-1.04,7.73,3.96,11.99
2005,47.78,115.70,108.44,5.10,65.31,5.58,2.64,4.97,1.33,0.62,12.12,10.18,13.05
2006,45.68,111.36,103.00,4.46,45.07,8.09,6.05,11.22,3.50,1.48,-10.80,-8.43,14.11
2007,38.52,129.67,118.84,5.21,42.94,8.50,3.57,5.83,1.90,0.86,5.23,-4.65,15.25
2008,30.59,122.49,114.25,5.76,50.90,7.17,4.13,6.09,2.22,0.96,-0.17,-3.92,15.71
2009,35.45,105.30,97.72,4.83,51.15,7.13,10.62,15.88,7.53,2.53,10.68,1.34,16.65
2010,49.28,71.93,59.27,5.59,28.29,12.90,7.47,13.02,5.08,2.01,-2.04,-12.13,15.93
2011,47.64,81.98,72.62,4.95,23.47,15.55,1.68,2.71,1.14,0.42,-8.24,-12.46,16.26
2012,41.26,64.76,58.30,4.80,32.35,11.28,8.25,14.45,7.32,2.45,26.03,14.82,17.55
2013,48.75,126.47,97.87,3.41,7.84,46.55,2.36,4.50,1.98,0.73,6.93,-2.99,16.71
2014,46.69,129.66,100.90,3.23,6.90,52.89,0.41,0.65,0.35,0.11,11.99,5.49,16.98
2015,45.19,127.47,94.33,3.81,6.61,55.21,0.35,0.53,0.29,0.09,10.65,4.10,16.61
2016,49.16,133.44,95.70,3.63,5.87,62.18,2.07,3.62,1.90,0.58,0.26,-1.97,15.66
2017,51.25,135.40,94.56,3.59,5.48,66.60,-0.45,-1.43,-0.72,-0.21,6.56,1.47,14.35
