中美晶,	5483
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,22.40,274.11,185.28,5.12,3.33,109.60,12.01,15.07,16.10,1.91,51.43,9.26,13.66
2001,18.47,266.64,162.32,5.04,3.08,118.50,1.99,2.24,2.61,0.27,29.63,4.96,12.02
2002,22.45,206.38,130.29,4.83,3.25,112.30,2.39,2.84,3.09,0.33,30.84,6.59,11.74
2003,23.00,226.00,171.00,4.84,5.12,71.28,7.00,9.00,8.00,1.06,51.00,12.00,12.27
2004,23.00,203.00,131.00,5.29,5.16,70.73,12.00,16.00,13.00,1.95,60.00,11.00,13.24
2005,29.00,152.00,121.00,4.82,5.31,68.73,8.43,11.17,12.00,1.76,14.00,2.00,17.08
2006,24.00,180.00,124.00,6.07,5.85,62.39,18.00,24.00,21.00,5.31,27.00,3.00,27.08
2007,43.00,139.00,91.00,6.06,5.14,71.01,21.17,32.57,26.88,9.15,70.59,11.02,30.87
2008,60.00,110.00,67.00,6.58,6.17,59.15,12.18,25.52,18.30,8.03,54.86,6.30,33.33
2009,52.00,121.00,75.00,5.98,8.62,42.34,2.71,5.51,4.59,1.69,24.09,2.19,33.00
2010,38.00,223.00,172.00,8.86,11.60,31.46,14.18,25.21,17.77,10.50,66.72,11.61,48.24
2011,35.00,98.00,65.00,9.60,12.03,30.34,1.60,2.29,2.89,1.02,13.47,-4.82,42.86
2012,37.00,47.00,23.00,7.95,12.94,28.20,-7.55,-12.63,-54.14,-4.90,-5.43,-2.51,35.89
2013,48.00,152.00,88.00,5.91,4.99,73.14,1.18,1.74,1.53,0.57,26.99,-1.17,34.98
2014,47.00,172.00,110.00,6.13,5.39,67.71,3.50,6.16,4.67,2.06,30.20,-0.44,36.03
2015,38.00,191.00,123.00,5.05,4.63,78.83,2.57,4.21,3.74,0.93,11.52,0.15,40.01
2016,67.00,94.00,61.00,4.29,3.64,100.27,-1.77,-4.62,-4.08,-2.77,7.82,1.78,36.38
2017,51.00,145.00,105.00,6.84,4.86,75.10,4.57,9.91,5.93,1.80,54.43,13.88,46.28
