威宏-KY,	8442
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2015,59.78,121.99,61.32,9.33,6.69,54.55,8.46,20.92,4.60,5.46,13.79,11.67,28.16
2016,57.40,125.37,69.16,8.22,6.71,54.39,4.00,8.62,2.30,2.51,6.76,-0.36,27.50
2017,69.94,112.73,61.98,6.46,6.23,58.58,-0.66,-3.00,-0.81,-0.78,-5.02,-9.21,24.11
