穎漢,	4562
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2015,52.87,224.59,75.05,4.59,1.17,311.96,10.57,22.86,14.05,2.82,4.89,NA,13.25
2016,53.90,204.97,87.24,4.82,1.14,320.17,9.29,19.33,11.79,2.71,6.56,-1.23,14.86
2017,55.74,193.38,115.29,3.09,1.26,289.68,6.36,13.13,9.44,2.24,-12.22,-10.92,18.66
