亞諾法,	4133
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,13.15,615.88,234.53,6.75,0.23,1586.95,4.69,5.44,14.48,0.73,0.00,0.00,13.74
2009,7.30,1257.19,726.66,7.93,0.37,986.48,9.27,10.18,24.71,1.83,68.46,4.80,20.32
2010,4.81,1903.97,1020.54,7.94,0.35,1042.85,11.30,12.01,31.37,2.50,180.79,1.77,21.33
2011,6.33,1486.55,761.33,7.50,0.32,1140.62,8.98,9.44,25.36,2.01,159.47,9.36,21.34
2012,4.88,1890.37,896.89,6.38,0.29,1258.62,5.84,6.14,16.56,1.29,120.43,5.43,20.64
2013,4.31,2065.93,998.50,6.66,0.29,1258.62,5.66,5.93,15.72,1.22,198.08,2.80,20.65
2014,5.98,1506.76,718.65,7.32,0.25,1460.00,5.06,5.34,14.98,1.10,120.51,2.08,20.65
2015,6.59,1170.89,440.79,7.46,0.26,1403.84,3.51,3.75,9.95,0.77,89.40,1.07,20.10
2016,5.77,1247.94,422.10,6.69,0.24,1520.83,3.52,4.57,12.17,0.91,101.29,3.70,20.01
2017,6.06,1117.58,377.28,5.67,0.24,1520.83,4.62,4.91,12.41,0.97,86.78,3.48,20.23
2018,5.23,1102.85,352.04,4.60,0.24,1520.83,3.55,3.76,10.83,0.76,133.61,3.38,20.27
