燿華,	2367
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,42.00,79.00,68.00,4.83,13.38,27.27,1.51,0.65,0.60,0.11,13.10,5.99,17.67
2001,35.00,83.00,74.00,3.41,12.17,29.99,*****,-2.22,-2.82,-0.37,57.23,14.26,16.11
2002,35.34,94.65,85.90,4.88,21.89,16.67,-1.90,-4.14,-4.26,-0.68,46.23,13.27,15.96
2003,37.38,130.55,111.91,3.82,13.98,26.10,1.33,1.39,1.37,0.22,22.56,6.25,16.11
2004,36.76,138.05,125.01,4.91,17.29,21.11,2.94,4.27,2.82,0.69,62.19,25.33,16.67
2005,40.85,139.43,119.98,3.36,12.86,28.38,1.53,1.90,1.60,0.30,11.83,4.07,15.95
2006,39.64,163.99,140.37,4.22,13.18,27.69,9.90,15.64,9.57,2.58,47.26,9.89,17.67
2007,35.50,184.66,158.08,4.24,12.85,28.40,12.63,20.06,13.75,3.65,80.73,11.56,19.63
2008,44.21,142.66,118.00,4.34,14.20,25.70,2.23,2.32,1.77,0.41,52.97,4.18,16.57
2009,40.93,151.12,121.56,4.13,12.82,28.47,-1.32,-4.03,-3.59,-0.68,50.32,8.84,16.66
2010,46.67,122.14,106.52,4.04,13.69,26.66,2.21,1.83,1.42,0.31,-2.67,-0.78,17.10
2011,38.78,125.21,108.41,3.95,14.55,25.08,3.58,5.28,4.14,0.91,69.35,14.50,17.80
2012,44.72,129.45,102.79,3.29,11.05,33.03,-2.79,-5.19,-5.35,-0.88,3.21,-1.37,16.29
2013,47.33,122.90,100.94,3.81,11.04,33.06,1.91,2.66,1.87,0.44,33.80,6.60,16.61
2014,46.87,147.52,124.80,3.50,12.07,30.24,3.29,5.28,3.69,0.90,32.15,4.82,17.31
2015,49.16,116.32,97.02,3.10,11.21,32.56,3.26,5.54,3.96,0.97,31.79,5.87,17.50
2016,58.18,109.25,85.94,2.86,9.74,37.47,-3.15,-7.72,-5.66,-1.27,5.88,-0.12,15.25
2017,57.54,117.74,87.51,3.68,8.81,41.43,3.76,7.56,3.59,1.24,21.07,5.28,15.78
