中天,	4128
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,28.35,581.16,345.57,5.85,0.11,3318.18,-22.52,-27.82,-266.37,-2.28,NA,NA,7.05
2005,26.22,554.01,280.11,10.08,0.44,829.54,0.75,0.41,0.96,0.03,15.81,1.34,7.17
2006,26.67,680.74,458.25,8.59,0.64,570.31,-2.86,-4.70,-9.50,-0.34,69.42,5.18,7.47
2007,23.11,1392.24,1237.01,4.01,0.37,986.48,-9.48,-13.32,-90.85,-1.57,NA,NA,11.38
2008,18.60,424.79,363.19,4.36,0.35,1042.85,2.21,1.90,24.98,0.22,NA,NA,12.35
2009,10.30,963.75,935.14,4.06,0.61,598.36,-2.33,-2.82,-42.55,-0.59,NA,NA,19.43
2010,6.71,1480.42,1433.37,4.50,1.05,347.61,8.34,9.06,84.75,1.84,157.47,7.59,21.18
2011,3.63,1644.12,1560.87,4.07,0.96,380.20,5.43,5.73,54.19,1.02,-115.94,-5.08,18.41
2012,12.88,360.00,342.33,3.28,1.24,294.35,-0.59,-0.66,-10.52,-0.10,-9.75,-1.89,15.19
2013,8.74,772.32,744.78,20.78,3.60,101.38,-1.43,-2.07,-11.06,-0.35,-22.58,-1.94,17.34
2014,6.63,841.98,797.86,31.17,3.69,98.91,-1.43,-1.85,-10.04,-0.33,-28.70,-1.74,18.26
2015,9.05,564.60,534.26,35.92,3.92,93.11,-2.75,-3.06,-18.16,-0.46,-19.70,-1.70,17.98
2016,9.12,559.27,525.97,38.29,3.94,92.63,-3.51,-3.94,-22.46,-0.63,-23.13,-1.99,17.00
2017,9.38,504.61,479.83,40.50,4.18,87.32,5.29,5.77,34.11,1.28,-1.24,-0.11,18.16
2018,5.42,1086.47,1047.91,45.88,4.94,73.88,-7.58,-8.20,-50.91,-1.62,3.28,0.15,17.26
