福永生技,	4183
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2012,32.99,327.99,266.62,4.72,6.26,58.30,4.30,6.22,3.76,0.67,-0.09,-0.02,11.09
2013,46.50,192.29,130.04,4.60,4.54,80.39,2.82,4.28,2.47,0.47,30.17,11.20,11.02
2014,42.60,215.72,163.86,4.70,3.97,91.93,-8.58,-16.17,-10.13,-1.58,-4.38,-2.30,8.92
2015,34.41,299.95,246.58,6.46,6.82,53.51,11.46,18.08,8.68,1.77,70.19,18.56,10.69
2016,37.50,261.95,232.10,4.82,8.66,42.14,8.17,12.47,6.21,1.40,35.11,10.76,11.70
2017,28.78,356.83,304.76,4.67,8.28,44.08,0.83,1.03,0.65,0.12,48.85,6.86,11.92
2018,30.83,321.09,261.00,6.20,6.06,60.23,3.96,5.49,3.81,0.66,12.44,1.71,12.28
