老爺知,	5704
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,13.24,274.25,250.99,25.40,10.86,33.60,5.07,5.49,10.47,0.67,163.66,7.22,12.21
2001,10.33,313.47,294.15,19.94,12.74,28.64,6.87,7.60,15.28,0.92,124.26,5.67,12.41
2002,9.16,323.90,302.27,20.27,17.35,21.03,5.55,6.06,13.88,0.76,113.21,3.14,12.54
2003,7.59,473.01,449.02,27.38,22.99,15.87,5.22,5.66,12.42,0.70,171.44,5.49,12.57
2004,7.96,492.99,464.72,27.59,16.79,21.73,3.06,3.32,7.66,0.41,134.74,3.68,12.33
2005,8.01,589.29,566.49,28.37,16.77,21.76,4.41,4.80,10.97,0.60,147.83,4.71,12.61
2006,8.67,495.04,467.03,24.45,17.30,21.09,2.59,2.82,7.84,0.35,59.84,0.41,12.44
2007,8.34,551.09,522.33,25.44,18.38,19.85,1.97,2.16,5.94,0.27,106.01,2.76,12.39
2008,10.02,437.41,415.19,30.36,20.99,17.38,-6.82,-7.41,-18.64,-0.89,66.62,1.59,11.19
2009,8.39,607.29,579.81,31.13,15.97,22.85,2.76,3.04,8.69,0.35,114.71,3.79,11.53
2010,12.44,247.98,221.33,30.87,64.73,5.63,2.50,2.79,6.30,0.34,106.17,3.45,12.47
2011,13.63,306.66,300.92,25.04,67.23,5.42,5.20,5.98,10.45,0.76,118.31,5.60,12.93
2012,14.08,322.38,302.10,24.60,77.17,4.72,5.00,5.81,10.24,0.75,108.98,3.26,12.99
2013,16.83,251.30,248.51,32.49,86.52,4.21,7.30,8.68,13.41,1.08,103.43,-0.07,11.95
2015,17.36,296.31,293.21,38.42,72.94,5.00,7.09,8.61,12.39,1.05,72.08,0.57,12.14
2016,18.36,228.36,225.84,30.97,78.63,4.64,2.26,2.75,4.49,0.32,33.95,-0.79,11.44
2017,19.39,128.22,125.72,28.22,85.19,4.28,1.28,1.58,2.41,0.18,49.32,3.34,11.59
2018,19.13,158.16,155.21,18.23,80.55,4.53,3.57,4.42,6.13,0.52,51.85,2.75,11.81
