由田,	3455
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,61.83,164.44,107.89,2.74,2.88,126.73,17.11,40.30,13.63,5.44,0.00,0.00,16.09
2006,30.03,327.20,219.29,3.75,4.02,90.79,25.03,41.59,14.81,9.98,0.00,0.00,32.63
2007,30.49,352.88,245.67,1.92,2.50,146.00,8.77,12.33,8.83,3.30,0.00,0.00,25.98
2008,52.61,186.39,137.79,1.55,2.03,179.80,3.87,6.50,5.25,1.64,25.82,17.13,25.11
2009,32.01,326.47,235.58,1.03,1.24,294.35,-1.37,-2.79,-4.32,-0.69,64.17,23.19,24.37
2010,30.99,288.74,208.43,2.63,2.15,169.76,13.93,20.30,16.79,5.41,49.03,18.04,28.94
2011,23.26,520.84,439.05,2.13,2.49,146.58,4.30,5.89,6.38,1.73,0.00,0.00,30.85
2012,24.40,476.75,400.72,1.12,1.80,202.77,-9.22,-12.23,-26.45,-3.49,0.00,0.00,26.37
2013,35.41,283.60,232.53,2.11,2.86,127.62,-2.62,-3.94,-4.73,-0.99,10.78,4.33,24.69
2014,31.62,318.84,271.95,2.30,2.92,125.00,5.39,7.84,8.13,2.01,0.00,0.00,26.67
2015,28.01,352.29,297.05,1.71,2.28,160.08,7.81,10.90,13.20,3.06,13.95,2.65,29.38
2016,51.98,175.21,140.27,2.33,2.07,176.32,7.85,13.46,12.30,4.06,38.49,29.49,30.82
2017,49.06,179.00,124.43,2.83,2.20,165.90,4.67,9.05,6.03,2.75,-10.59,-19.97,30.06
