伸興,	1558
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,53.24,90.93,80.63,7.73,26.55,13.74,6.91,14.16,5.09,3.04,26.57,4.99,21.22
2006,37.16,133.63,122.59,9.70,35.79,10.19,14.26,26.17,8.36,6.20,6.17,-4.58,24.91
2007,39.53,137.05,125.79,6.14,35.75,10.20,10.72,17.31,7.39,4.64,29.16,1.19,24.96
2008,36.42,145.06,138.57,4.26,40.52,9.00,8.35,13.36,5.94,3.39,22.05,0.00,25.37
2009,27.96,230.95,225.22,4.15,66.48,5.49,24.14,35.20,15.72,11.28,67.18,14.29,36.28
2010,27.19,218.69,209.15,5.07,66.30,5.50,23.30,32.13,13.91,12.47,83.71,7.93,41.36
2011,31.87,194.98,186.77,4.77,54.33,6.71,21.65,30.72,13.56,12.64,40.77,-1.21,42.63
2012,27.04,219.91,213.48,4.11,61.47,5.93,18.10,25.51,12.31,11.63,59.45,2.77,49.77
2013,30.14,280.98,241.68,4.66,8.12,44.95,15.76,22.74,12.95,13.05,74.74,14.76,61.35
2014,25.63,317.16,269.95,4.76,8.65,42.19,15.44,21.39,13.40,13.70,67.28,5.19,66.76
2015,25.68,322.89,284.52,4.46,8.66,42.14,15.30,20.55,14.43,14.19,96.38,12.85,71.72
2016,26.57,305.75,272.26,4.49,9.04,40.37,14.22,19.17,14.22,14.06,62.39,5.91,75.21
2017,34.33,252.90,231.65,4.38,10.18,35.85,8.39,11.95,8.98,8.68,48.72,6.92,72.47
