國巨,	2327
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,25.50,59.35,40.34,4.21,4.36,83.71,13.14,15.87,64.02,3.31,31.41,6.50,22.95
2001,32.58,162.12,109.40,2.58,2.22,164.41,7.90,9.43,59.71,1.75,NA,NA,19.55
2002,37.48,80.47,68.80,3.20,3.70,98.64,-7.05,-12.10,-57.31,-2.05,0.62,0.20,16.14
2003,41.29,190.16,161.12,3.21,4.48,81.47,-0.74,-2.20,-7.48,-0.35,21.60,2.64,15.95
2004,50.21,90.68,62.38,3.45,3.89,93.83,-18.22,-34.09,-98.36,-4.51,2.75,0.56,10.57
2005,42.59,74.56,50.78,4.31,3.59,101.67,1.23,1.22,3.30,0.13,30.83,5.32,10.53
2006,38.57,70.38,51.58,4.72,5.17,70.59,4.80,7.33,18.16,0.82,38.97,6.73,11.82
2007,39.37,180.11,166.73,4.26,7.27,50.20,5.07,7.49,19.67,0.90,39.43,2.68,12.33
2008,44.91,115.40,101.76,3.55,9.33,39.12,1.81,2.00,5.16,0.25,13.21,0.56,12.45
2009,44.42,129.41,117.94,2.21,6.73,54.23,1.82,2.36,7.43,0.31,21.31,3.18,13.62
2010,38.76,120.60,97.89,2.48,6.22,58.68,8.18,13.45,34.57,1.89,28.79,3.96,14.44
2011,32.97,120.58,95.47,2.28,5.07,71.99,3.63,5.10,14.86,0.76,19.53,1.13,15.24
2012,29.79,165.30,137.32,2.41,5.96,61.24,2.52,3.13,9.18,0.48,38.52,3.22,15.43
2013,50.06,157.82,134.29,3.84,3.67,99.45,3.16,4.71,5.95,0.75,26.60,9.55,19.14
2014,50.02,143.61,112.46,3.61,3.50,104.28,7.36,14.14,14.40,2.30,27.00,8.44,38.35
2015,46.79,129.22,100.44,3.21,3.48,104.88,7.76,14.40,13.35,5.48,27.09,4.50,38.90
2016,53.87,129.47,107.95,3.22,3.88,94.07,8.22,15.99,13.53,6.83,30.30,11.29,47.34
2017,55.04,108.12,91.76,3.09,4.13,88.37,11.43,24.60,20.71,15.64,24.74,10.46,89.07
2018,51.58,115.67,93.96,4.89,3.38,107.98,35.65,74.65,43.86,80.30,79.08,46.56,139.90
