增你強,	3028
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,52.92,165.16,95.36,4.37,7.92,46.08,12.70,27.38,5.70,5.13,NA,NA,21.29
2001,39.40,216.44,166.05,3.75,7.01,52.06,7.75,13.26,3.93,2.55,11.41,4.75,21.46
2002,50.92,199.11,155.83,3.57,9.57,38.14,5.87,10.18,3.07,2.01,18.01,0.09,20.27
2003,63.07,178.43,136.14,3.57,9.75,37.43,4.71,10.49,2.39,2.05,0.00,0.00,20.08
2004,62.64,153.19,109.93,4.01,8.59,42.49,4.31,10.06,1.87,1.90,5.72,0.02,18.99
2005,61.43,143.96,95.98,5.03,8.02,45.51,6.72,14.86,2.43,2.64,*****,-0.03,18.35
2006,55.59,179.02,114.54,5.08,7.65,47.71,6.71,13.65,2.42,2.46,5.75,0.00,18.98
2007,56.90,168.37,121.18,4.50,7.55,48.34,5.63,10.87,2.23,2.07,-1.48,-0.09,18.89
2008,56.64,165.56,120.87,4.04,7.48,48.79,3.69,5.73,1.32,1.07,13.51,0.05,17.74
2009,60.08,139.64,101.76,4.37,8.24,44.29,3.84,8.39,1.71,1.54,-11.38,-0.19,18.77
2010,63.20,163.44,105.41,5.35,8.75,41.71,4.44,10.78,1.62,2.09,-3.30,-0.07,19.95
2011,58.03,181.03,136.08,5.37,8.95,40.78,5.45,12.79,1.99,2.60,17.75,8.42,20.66
2012,54.40,173.90,116.27,3.84,6.62,55.13,3.55,7.35,1.83,1.50,21.65,9.34,20.19
2013,66.12,161.68,110.74,5.16,6.87,53.12,2.24,5.25,0.76,1.08,15.84,16.68,20.90
2014,63.99,148.68,97.40,4.43,6.05,60.33,3.20,7.72,1.30,1.71,0.55,-3.26,23.30
2015,60.98,156.19,104.05,4.02,4.96,73.58,2.93,6.72,1.42,1.58,7.49,4.81,23.75
2016,62.57,152.34,97.43,3.95,4.85,75.25,2.70,5.95,1.31,1.37,10.81,10.32,22.20
2017,67.90,141.27,84.16,4.64,5.17,70.59,3.81,9.03,1.56,2.02,-9.60,-23.48,22.36
