全漢,	3015
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,71.00,125.00,92.00,3.63,6.92,52.74,8.00,27.00,4.00,3.51,*****,*****,14.92
2001,67.00,134.00,104.00,3.27,6.80,53.67,11.00,33.00,6.00,4.88,3.00,6.00,17.68
2002,50.00,164.00,130.00,3.24,7.66,47.65,12.00,29.00,7.00,5.08,18.00,13.00,19.35
2003,60.00,130.00,103.00,3.87,8.85,41.24,12.00,27.00,7.00,5.44,35.00,45.00,22.80
2004,67.00,148.00,125.00,3.72,9.68,37.70,9.00,25.00,6.00,4.97,2.00,NA,20.57
2005,68.00,118.00,93.00,3.44,8.91,40.96,7.00,21.00,5.00,3.66,4.00,3.00,19.30
2006,62.00,121.00,94.00,3.59,9.61,37.98,7.35,20.11,4.58,3.44,4.40,6.80,19.71
2007,55.00,154.00,122.00,3.91,9.07,40.24,8.53,21.00,5.24,4.15,22.91,21.00,23.07
2008,49.42,140.25,114.82,3.73,9.21,39.63,6.49,13.61,4.36,2.90,11.08,2.36,22.31
2009,51.46,139.19,111.20,4.07,8.64,42.24,8.60,17.34,6.34,3.93,13.55,5.76,23.47
2010,49.96,141.88,112.08,4.92,9.37,38.95,8.10,16.40,5.22,3.83,10.00,-0.75,23.71
2011,49.69,139.53,110.18,4.55,8.75,41.71,5.51,10.97,4.05,2.62,16.40,5.49,24.31
2012,44.15,152.43,129.19,4.02,9.06,40.28,5.62,10.27,4.24,2.53,15.65,4.07,24.49
2013,46.20,177.92,146.08,3.88,7.95,45.91,4.07,7.60,3.24,2.14,10.48,2.14,27.70
2014,44.48,172.23,138.59,3.86,6.93,52.66,3.05,5.52,2.60,1.71,8.30,1.47,32.66
2015,40.33,174.55,139.38,3.37,5.94,61.44,2.64,4.52,2.72,1.73,-2.34,-2.29,44.03
2016,42.34,165.92,128.01,3.72,6.24,58.49,2.26,3.81,2.13,1.61,2.85,-1.69,42.24
2017,39.72,173.03,132.72,3.48,5.76,63.36,2.27,3.82,2.22,1.64,-5.01,-8.14,42.43
2018,39.97,168.58,128.67,3.48,6.03,60.53,0.69,1.10,0.63,0.40,-4.59,-7.85,41.58
