均豪,	5443
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,37.18,162.48,91.46,2.62,1.92,190.10,10.00,13.70,13.81,1.83,1.42,0.48,15.10
2002,38.30,107.19,73.45,2.08,1.77,206.21,-8.49,-15.53,-34.93,-1.90,16.94,9.69,10.42
2003,37.15,145.68,120.70,2.17,2.72,134.19,-6.96,-12.11,-18.48,-1.21,0.00,0.00,9.34
2004,37.82,182.75,152.43,2.55,4.48,81.47,7.17,10.96,9.85,1.09,2.31,1.19,10.48
2005,37.82,174.28,144.42,2.45,6.10,59.83,11.46,18.06,12.54,2.11,37.68,20.16,12.82
2006,48.18,169.55,133.39,3.27,7.62,47.90,12.67,20.08,12.31,3.64,6.21,0.34,14.61
2007,39.62,163.28,114.88,1.35,2.81,129.89,-5.68,-10.67,-11.02,-1.35,0.00,0.00,12.69
2008,49.53,158.35,113.50,2.19,3.45,105.79,3.49,5.67,3.78,0.76,5.59,3.64,13.56
2009,42.97,186.07,136.40,1.12,1.98,184.34,-6.75,-13.08,-17.56,-1.71,28.14,11.89,12.17
2010,43.26,174.60,141.20,2.24,3.65,100.00,6.85,11.81,10.16,1.51,26.61,14.18,13.55
2011,46.88,142.88,108.28,1.55,2.80,130.35,2.18,3.65,4.28,0.50,0.00,0.00,14.69
2012,46.34,137.08,112.06,1.33,2.75,132.72,-5.73,-11.24,-15.47,-1.53,22.40,10.77,12.75
2013,41.96,228.44,180.81,1.78,3.12,116.98,4.15,7.22,7.12,0.98,33.25,16.10,13.91
2014,41.51,245.90,210.03,2.21,3.40,107.35,2.46,3.92,3.87,0.42,3.57,0.00,13.80
2015,47.58,205.83,168.62,2.41,4.24,86.08,5.25,9.14,6.47,1.20,2.11,0.00,14.02
2016,58.28,164.34,124.97,2.03,2.64,138.25,5.56,11.55,8.15,1.58,19.14,14.48,14.10
2017,58.99,166.01,115.67,2.67,2.46,148.37,3.93,8.96,4.76,1.21,8.54,0.00,13.43
