創惟,	6104
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,20.64,373.16,309.81,5.47,7.34,49.72,37.19,47.00,26.75,6.74,101.95,23.90,18.07
2001,18.66,344.41,304.77,4.86,7.82,46.67,9.74,12.20,9.83,1.52,113.53,19.96,12.88
2002,15.00,372.00,333.00,6.75,9.08,40.19,26.00,30.00,24.00,6.64,90.00,13.00,29.36
2003,43.00,429.00,386.00,5.60,6.43,56.76,9.00,14.00,14.00,3.11,84.00,13.00,23.81
2004,20.00,293.00,234.00,6.60,5.46,66.84,1.00,2.00,2.00,0.35,13.00,0.00,19.38
2005,21.00,294.00,241.00,6.90,5.38,67.84,5.00,7.00,6.00,1.31,40.00,8.00,20.15
2006,19.00,348.00,291.00,5.80,5.35,68.22,5.00,7.00,6.00,1.30,-35.00,-9.00,20.02
2007,21.00,298.00,243.00,7.31,6.00,60.83,9.00,11.00,9.00,2.21,127.00,25.00,19.98
2008,14.25,400.56,299.99,7.17,4.66,78.32,-0.69,-0.84,-0.81,-0.15,26.05,-2.36,17.43
2009,17.96,339.43,287.65,6.99,4.05,90.12,-3.90,-4.65,-5.48,-0.79,25.98,4.19,16.68
2010,21.13,337.38,274.76,8.44,4.49,81.29,0.96,1.20,1.21,0.21,3.32,0.65,17.70
2011,20.14,398.12,336.49,6.63,3.74,97.59,-9.33,-11.76,-13.78,-1.96,46.60,7.27,15.77
2012,21.08,422.54,347.29,8.37,4.15,87.95,-4.88,-6.15,-6.03,-0.94,17.28,2.57,14.85
2013,35.03,198.18,152.76,7.06,3.68,99.18,-12.42,-17.31,-14.30,-2.29,13.95,4.99,12.68
2014,25.44,290.12,218.72,9.66,3.34,109.28,22.61,32.15,19.52,4.89,85.03,21.00,17.66
2015,31.35,302.94,233.70,10.23,2.76,132.24,12.49,17.48,14.28,3.01,96.90,1.55,16.72
2016,38.30,220.52,183.62,10.44,3.05,119.67,9.98,15.35,12.89,2.53,49.61,2.28,16.02
2017,49.57,155.49,130.26,8.96,3.27,111.62,5.25,9.42,7.33,1.46,8.97,-8.42,14.63
2018,44.69,172.98,136.84,8.12,3.04,120.06,9.31,17.61,13.00,2.73,31.50,8.43,16.05
