光明,	4420
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,20.22,227.75,147.04,11.47,18.09,20.17,9.16,11.06,8.18,1.87,127.27,6.54,17.15
2001,17.72,256.45,178.13,9.59,16.24,22.47,6.83,8.11,6.20,1.38,155.38,8.01,16.85
2002,24.62,214.24,130.41,9.96,17.52,20.83,10.28,13.08,8.98,2.25,96.59,8.67,17.59
2003,14.43,488.89,379.48,9.50,19.12,19.08,7.43,9.28,6.40,1.60,180.56,3.11,16.97
2004,18.02,402.22,328.32,9.31,17.12,21.32,9.39,11.22,7.03,1.93,144.60,6.37,17.35
2005,12.80,588.26,485.57,8.92,13.64,26.75,7.67,9.07,6.14,1.58,170.59,4.16,17.51
2006,32.25,236.26,119.03,9.88,13.46,27.11,8.53,11.19,7.31,1.97,15.90,-0.79,17.64
2007,17.78,476.08,287.46,9.34,12.70,28.74,8.26,11.12,7.08,1.97,63.52,0.57,17.74
2008,9.39,1028.10,663.22,10.53,11.23,32.50,6.20,7.09,4.95,1.25,297.53,4.73,17.48
2009,11.23,878.21,707.89,10.62,10.04,36.35,5.31,5.92,5.22,1.03,250.29,6.50,17.35
2010,11.18,731.26,471.16,11.69,14.74,24.76,11.03,12.41,8.70,2.22,73.90,0.04,18.41
2011,10.69,603.69,374.41,11.06,10.40,35.09,7.56,8.48,6.87,1.56,157.50,1.81,18.32
2012,12.16,490.94,298.09,11.79,7.47,48.86,3.43,3.87,3.39,0.69,76.56,-0.23,17.52
2013,9.79,878.24,574.69,9.68,7.28,50.13,0.35,0.39,0.42,0.07,207.53,1.35,16.33
2014,9.58,745.32,601.52,9.79,12.39,29.45,5.71,6.32,7.15,1.03,198.70,1.77,16.25
2015,43.41,391.43,230.53,8.63,6.25,58.40,13.27,19.17,16.24,3.33,-96.49,-9.49,18.45
2016,18.54,303.14,172.46,7.72,5.42,67.34,2.49,3.30,2.40,0.63,6.01,-4.08,21.24
2017,29.28,143.33,85.69,7.60,5.57,65.52,5.26,6.89,5.38,1.47,24.90,3.62,21.51
2018,41.76,256.51,161.74,8.53,6.00,60.83,6.05,8.61,6.93,1.88,59.36,4.07,22.18
