群益證,	6005
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,61.58,144.64,144.47,NA,NA,NA,3.38,10.31,18.87,1.87,NA,NA,17.80
2001,63.25,145.01,144.87,NA,NA,NA,2.58,6.96,23.47,1.03,0.93,NA,14.69
2002,56.91,140.30,140.15,NA,NA,NA,1.59,4.10,14.62,0.58,2.29,2.17,14.33
2003,61.00,130.00,129.00,NA,NA,NA,2.01,4.96,21.85,0.72,NA,NA,14.43
2004,60.39,133.61,133.22,NA,NA,NA,2.89,7.43,23.03,1.10,11.45,13.41,15.06
2005,71.09,118.79,118.70,NA,NA,NA,0.93,2.80,11.52,0.42,2.52,NA,14.45
2006,68.07,124.28,124.15,NA,NA,NA,2.18,7.24,11.52,0.42,2.52,NA,n/a
2007,65.15,132.04,131.90,NA,NA,NA,3.75,11.29,28.60,1.70,NA,NA,n/a
2008,56.96,129.91,129.63,NA,NA,NA,-10.88,-29.00,-113.53,-3.60,54.09,59.29,n/a
2009,59.63,137.76,137.57,NA,NA,NA,5.72,13.94,33.53,1.58,NA,NA,n/a
2010,54.59,141.81,141.75,NA,NA,NA,2.96,6.92,24.62,0.80,0.99,NA,n/a
2011,49.93,151.72,151.60,NA,NA,NA,1.36,2.87,10.51,0.35,72.11,63.23,n/a
2012,46.46,160.16,160.05,NA,NA,NA,1.88,3.64,17.56,0.45,4.24,1.40,n/a
2013,55.57,143.97,143.89,NA,NA,NA,2.32,5.00,30.14,0.62,NA,NA,12.68
2014,55.39,141.27,141.21,NA,NA,NA,2.95,6.62,35.42,0.85,NA,NA,13.13
2015,59.72,135.00,134.96,NA,NA,NA,2.14,5.05,30.96,0.66,14.83,15.28,13.33
2016,64.44,126.21,126.16,NA,NA,NA,1.51,4.00,28.86,0.53,NA,NA,13.55
2017,71.73,119.44,119.41,NA,NA,NA,2.98,9.50,43.70,1.33,NA,NA,14.49
