立衛,	5344
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,46.57,88.48,81.01,4.69,11.74,31.09,-9.23,-26.55,-37.42,-2.18,NA,NA,9.31
2001,64.21,51.81,43.39,6.10,17.74,20.57,-42.48,-94.33,-125.31,-6.12,70.60,26.15,3.34
2002,69.57,36.50,28.23,15.79,11.91,30.64,-11.73,-41.57,-31.38,-3.15,31.02,18.64,5.84
2003,47.43,77.79,67.37,8.48,12.99,28.09,-9.17,-23.94,-20.38,-3.13,NA,NA,7.68
2004,60.65,79.39,78.41,7.09,47.55,7.67,-32.60,-71.25,-54.26,-4.07,44.23,14.99,3.68
2007,2.63,1671.74,1671.74,4.54,NA,NA,13.52,14.24,36.56,1.25,747.79,NA,9.39
2009,4.07,1336.36,1324.48,4.11,NA,NA,11.30,11.73,41.65,1.27,3850.50,9.71,11.36
2010,6.31,678.27,671.08,3.52,NA,NA,8.62,9.10,32.93,1.03,146.23,NA,11.24
2011,4.20,1103.91,1093.39,3.14,NA,NA,3.55,3.70,15.39,0.43,303.66,2.14,11.81
2012,5.10,886.44,874.94,3.97,NA,NA,9.36,9.82,49.71,1.14,76.17,0.42,11.51
2013,2.77,1461.23,1428.16,3.33,NA,NA,-1.88,NA,-10.98,-0.21,48.46,-4.60,10.26
2014,6.67,537.05,530.32,3.55,NA,NA,-11.62,-12.18,-65.99,-1.18,39.89,1.49,9.08
2015,7.16,493.92,488.61,4.03,NA,NA,-10.58,-11.36,-58.97,-0.98,0.00,0.00,8.23
2016,10.27,287.08,282.39,4.19,NA,NA,-8.65,-9.46,-36.84,-0.74,0.00,0.00,7.34
2017,8.46,364.20,358.68,4.47,NA,NA,-6.30,-6.95,-18.81,-0.49,91.91,3.59,6.85
