遠雄港,	5607
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,38.73,108.43,107.56,22.90,NA,NA,18.50,26.10,34.21,3.40,141.84,32.32,14.70
2001,33.95,165.44,164.51,18.55,NA,NA,12.93,17.14,33.91,2.27,128.62,7.04,13.64
2002,42.33,72.62,72.32,22.31,NA,NA,11.01,16.14,32.42,2.21,52.79,4.78,13.78
2003,48.28,92.82,92.21,22.39,NA,NA,6.35,9.46,20.54,1.32,33.96,2.44,14.03
2004,42.37,63.85,63.34,21.55,NA,NA,7.95,12.93,29.46,1.87,38.49,2.61,14.91
2005,37.06,56.10,55.59,19.76,NA,NA,5.81,8.39,22.98,1.20,49.19,6.80,15.13
2006,4.20,1030.61,1030.60,NA,NA,NA,0.93,0.72,3.44,0.12,1252.49,26.98,18.43
2007,1.96,16029.92,16029.85,NA,NA,NA,-10.35,-10.68,-975.43,-1.80,-17180.38,-26.73,17.59
2008,3.59,261.72,261.71,NA,NA,NA,8.02,8.25,43.57,1.41,1086.30,19.52,15.46
2009,2.16,3175.27,3175.22,NA,NA,NA,-4.96,-5.11,-758.82,-0.81,15.80,0.04,16.17
2010,2.26,5373.71,5373.63,NA,NA,NA,-0.48,-0.49,-90.83,-0.08,21.15,0.03,16.34
2011,2.70,3575.99,3575.91,NA,NA,NA,0.36,0.36,25.45,0.06,-349.71,-0.52,15.13
2012,2.47,3051.67,3051.61,NA,NA,NA,3.39,3.48,83.63,0.54,-69.99,-0.12,15.83
2013,0.56,1539.49,1539.45,*****,NA,NA,6.55,6.59,89.26,1.08,-24.24,-0.07,16.91
2014,47.69,60.30,57.89,12.18,NA,NA,4.85,7.98,21.93,1.33,67.57,20.39,17.84
2015,45.64,54.74,53.52,12.13,NA,NA,3.53,5.35,15.82,0.97,38.25,13.77,18.70
2016,40.81,63.20,61.73,11.78,NA,NA,3.90,5.81,17.34,1.09,42.08,13.39,19.90
2017,36.80,46.17,45.18,11.72,NA,NA,5.36,7.94,22.67,1.58,25.78,16.21,21.28
