康呈,	6236
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,19.00,484.00,349.00,4.75,4.70,77.65,2.00,2.00,1.00,0.17,NA,NA,9.14
2003,49.00,370.00,281.00,4.80,3.71,98.38,4.00,7.00,5.00,0.66,52.00,10.00,9.67
2004,40.00,224.00,136.00,4.86,2.81,129.89,-12.00,-22.00,-14.00,-1.91,NA,NA,8.42
2005,42.00,209.00,133.00,3.29,1.85,197.29,-44.00,-75.00,-51.00,-4.93,NA,NA,4.22
2006,23.00,347.00,280.00,2.98,3.75,97.33,-43.00,-69.00,-40.00,-2.16,241.00,NA,2.06
2007,29.00,286.00,219.00,3.01,3.10,117.74,-2.00,-4.00,-18.00,-2.90,64.00,23.16,6.92
2008,68.00,133.00,122.00,4.11,1.51,241.72,-30.67,-61.33,-116.03,-3.25,20.00,-38.79,3.68
2009,56.00,162.00,132.00,7.06,2.11,172.98,-25.70,-72.91,-81.19,-2.00,-95.00,-119.45,1.82
2010,75.00,117.00,87.00,11.75,4.15,87.95,-35.20,-95.56,-30.60,-1.17,-31.00,-100.14,0.64
2011,10.00,887.00,718.00,6.74,3.40,107.35,8.66,14.11,10.63,0.52,-374.00,-19.25,5.61
2012,10.89,528.85,420.20,3.57,2.00,182.50,-71.64,-79.86,-223.01,-3.20,-795.91,-37.42,2.40
2013,6.78,1736.93,1565.32,5.35,1.28,285.15,-8.39,-9.03,-30.02,-0.62,-225.75,-5.94,8.02
2014,24.30,408.05,250.28,25.26,1.77,206.21,3.94,4.57,4.92,0.38,63.67,8.25,8.40
2015,32.92,235.50,161.48,36.75,0.62,588.70,-9.70,-14.07,-23.98,-1.09,-6.27,-1.51,7.12
2016,31.35,250.62,161.22,32.85,0.59,618.64,-8.83,-13.56,-22.51,-0.90,-40.81,-8.05,6.14
2017,48.35,116.93,70.50,25.33,0.83,439.75,-18.74,-31.79,-31.89,-1.71,-16.85,-9.31,4.60
2018,51.35,113.32,53.01,15.28,0.43,848.83,-27.36,-54.85,-67.16,-1.98,-49.47,-36.08,2.72
