鼎翰,	3611
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,45.94,197.02,131.98,4.92,4.06,89.90,9.43,16.95,9.13,2.22,4.08,1.40,14.95
2008,38.96,229.60,169.12,4.80,4.68,77.99,13.40,22.38,12.20,4.08,73.05,17.09,19.38
2009,35.88,244.57,191.68,4.72,4.87,74.94,18.95,29.53,19.93,6.22,109.08,17.16,22.39
2010,39.94,293.24,246.33,6.62,6.75,54.07,17.92,28.41,17.60,7.46,59.74,0.97,28.60
2011,39.25,252.24,212.15,5.39,6.66,54.80,19.87,32.27,23.42,9.19,79.88,7.11,31.06
2012,38.99,225.46,202.59,4.43,7.63,47.83,17.36,27.99,22.81,8.88,80.40,2.98,32.51
2013,34.56,279.29,228.45,9.07,4.62,79.00,22.74,35.76,21.13,13.01,88.43,11.67,40.34
2014,33.18,278.94,223.43,7.82,4.80,76.04,22.70,33.95,20.72,14.66,78.69,4.40,45.99
2015,52.97,354.40,305.87,6.87,3.95,92.40,18.01,32.91,21.70,15.14,75.53,6.78,50.28
2016,56.26,178.74,123.41,6.84,3.59,101.67,12.79,27.09,15.86,14.15,34.89,1.30,54.56
2017,51.08,95.51,66.55,5.83,2.99,122.07,12.42,25.93,16.67,16.02,21.80,10.68,69.04
