雷科,	6207
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,50.57,171.91,124.88,2.54,4.79,76.20,11.84,25.19,9.47,3.39,-22.07,-21.05,12.15
2001,37.41,246.89,199.45,2.52,5.00,73.00,14.29,23.80,12.77,2.71,43.02,24.44,13.14
2002,39.54,213.46,186.42,2.28,5.99,60.93,19.99,32.35,21.92,4.39,-15.97,-7.57,15.73
2003,35.11,252.73,212.79,2.36,5.94,61.44,17.83,27.94,24.13,4.50,41.87,9.76,17.92
2004,34.43,263.97,223.57,3.12,8.73,41.80,16.76,25.24,20.64,4.02,NA,NA,18.03
2005,38.16,170.97,139.87,2.30,8.48,43.04,6.48,9.70,10.26,1.45,12.56,NA,15.03
2006,36.58,148.04,122.84,2.21,7.49,48.73,15.01,23.82,36.48,3.99,8.10,NA,17.78
2007,43.29,132.57,121.64,2.58,9.76,37.39,14.42,23.41,41.46,4.11,27.68,NA,18.44
2008,46.22,71.87,56.95,2.04,6.81,53.59,4.31,6.75,14.33,1.06,25.12,-2.93,14.57
2009,47.97,87.09,71.27,2.18,4.82,75.72,7.31,12.83,24.01,1.90,9.25,3.33,16.31
2010,54.56,147.74,128.12,3.09,6.32,57.75,12.24,24.23,25.62,3.87,3.15,-3.28,16.96
2011,56.61,103.81,88.62,3.37,6.03,60.53,7.94,16.22,16.67,2.60,0.09,-0.12,17.10
2012,59.03,87.42,72.68,3.07,4.65,78.49,3.92,7.28,8.24,1.13,0.02,-0.02,15.05
2013,59.11,162.95,134.64,2.12,3.10,117.74,0.92,0.73,0.49,0.10,0.16,0.17,14.96
2014,55.87,166.75,136.83,2.10,3.09,118.12,5.71,12.16,8.76,2.03,0.20,0.17,17.38
2015,51.64,180.94,153.28,2.21,3.26,111.96,7.18,14.40,11.07,2.65,0.32,0.18,18.20
2016,58.71,162.21,136.00,2.14,3.69,98.91,5.52,11.07,8.36,2.02,0.00,0.00,17.00
2017,59.55,145.01,121.12,2.42,3.88,94.07,6.81,15.53,9.97,2.74,0.19,0.12,17.17
2018,53.73,158.48,130.64,2.61,3.51,103.98,9.60,21.09,15.19,4.00,0.22,0.15,19.98
