圓展,	3669
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,23.23,261.40,235.10,8.51,6.33,57.66,25.09,35.98,26.19,8.53,131.20,31.15,28.02
2010,32.70,281.43,257.62,9.77,5.99,60.93,17.03,23.76,22.68,6.34,42.31,0.38,27.86
2011,24.86,241.61,222.42,8.11,5.49,66.48,5.90,8.09,12.28,2.22,58.17,5.18,27.88
2012,16.46,226.34,203.53,7.71,5.72,63.81,1.28,1.53,3.03,0.42,43.78,2.76,26.63
2013,13.75,330.03,272.96,9.59,4.18,87.32,-1.55,-1.88,-2.89,-0.50,49.81,5.68,25.57
2014,14.13,348.12,289.30,12.05,4.30,84.88,0.72,0.84,1.15,0.20,33.02,3.93,25.79
2015,11.79,406.76,342.49,9.71,4.34,84.10,-0.94,-1.08,-1.63,-0.28,NA,NA,25.60
2016,15.47,345.82,296.75,10.20,4.83,75.56,4.49,5.21,6.65,1.36,74.64,10.17,26.72
2017,13.16,405.70,312.67,10.41,3.85,94.80,1.54,1.80,2.26,0.47,-18.68,-4.88,26.08
2018,16.14,362.58,253.89,9.65,3.47,105.18,1.61,1.89,2.18,0.50,6.56,-0.29,26.38
