憶聲,	3024
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,27.28,194.93,108.43,6.12,4.77,76.51,4.31,5.81,3.32,0.65,32.52,9.01,13.53
2001,14.48,431.26,215.52,7.39,4.58,79.69,5.76,6.69,5.38,0.91,196.10,14.50,13.49
2002,28.63,173.34,57.33,14.41,5.60,65.17,18.70,23.94,12.20,3.50,5.88,0.75,16.58
2003,32.52,231.53,176.02,15.92,7.58,48.15,15.33,21.70,10.02,3.42,76.50,17.70,16.70
2004,36.10,419.40,354.95,12.91,11.99,30.44,10.02,14.74,8.54,2.16,0.00,0.00,14.99
2005,25.62,195.60,182.56,9.82,31.07,11.74,13.69,19.23,8.78,2.96,44.74,7.15,17.10
2006,22.65,187.44,176.05,5.66,34.50,10.57,2.41,3.07,2.32,0.46,41.55,1.11,14.70
2007,24.44,147.38,144.29,6.09,40.42,9.03,2.62,3.03,2.92,0.43,39.83,2.45,14.52
2008,16.85,113.83,111.45,8.44,84.22,4.33,-2.32,-2.77,-3.42,-0.37,12.78,0.27,14.17
2009,21.15,62.19,61.74,3.80,54.29,6.72,-4.45,-5.60,-26.25,-0.42,0.00,0.00,13.10
2010,18.95,77.21,76.72,4.51,202.36,1.80,1.23,1.44,4.86,0.18,0.00,0.00,12.43
2011,24.50,34.04,33.59,3.90,471.68,0.77,-4.90,-6.45,-78.88,1.18,1.85,0.00,12.12
2012,21.27,66.60,62.72,3.19,9.67,37.74,-5.29,-7.33,-302.79,-0.81,0.00,0.00,10.96
2013,49.05,142.62,108.24,3.16,4.11,88.80,-6.12,-16.04,-9.39,-1.99,0.67,0.45,9.74
2015,57.46,99.54,67.35,4.49,4.82,75.72,-6.34,-14.49,-7.74,-1.20,1.51,1.77,7.93
2016,43.37,128.24,91.89,4.39,3.88,94.07,15.70,30.54,22.31,2.77,-43.79,0.00,10.18
2017,36.60,100.32,76.19,4.70,4.16,87.74,1.27,1.22,1.27,0.12,20.95,9.12,9.21
2018,32.85,151.21,112.46,4.98,3.21,113.70,4.19,5.76,9.55,0.53,1.87,0.70,9.62
