御頂,	3522
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,43.97,173.04,163.81,2.38,15.72,23.21,13.77,23.44,14.15,3.00,0.00,0.00,14.56
2007,54.97,148.43,144.29,2.37,43.23,8.44,8.96,18.24,7.19,3.18,6.78,6.66,18.96
2008,35.50,167.18,158.81,2.14,33.36,10.94,2.65,4.75,2.98,0.91,41.53,10.46,19.04
2009,52.89,122.26,119.41,3.44,42.75,8.53,0.89,1.60,0.94,0.30,34.75,29.30,18.47
2010,43.84,160.96,157.14,2.89,68.67,5.31,5.48,10.35,5.05,2.21,0.00,-0.97,21.07
2011,42.93,149.58,147.93,2.66,84.25,4.33,2.64,4.41,2.55,0.95,17.22,10.18,21.87
2012,41.46,124.87,122.33,2.73,102.54,3.55,2.69,4.40,3.37,0.96,2.35,-0.88,21.91
2013,53.55,171.27,151.79,2.49,12.03,30.34,1.70,3.28,1.29,0.73,7.99,7.70,23.04
2014,45.42,222.08,197.05,2.29,10.99,33.21,2.40,4.13,2.08,0.97,8.81,4.39,24.08
2015,46.54,215.39,198.33,1.94,10.26,35.57,-2.36,-5.10,-3.71,-1.18,28.28,21.41,22.18
2016,28.54,336.67,303.80,2.22,10.46,34.89,-2.06,-3.65,-3.52,-0.75,56.87,20.75,19.36
2017,40.42,107.35,96.52,4.81,12.54,29.10,-4.37,-7.13,-6.81,-1.38,287.39,209.89,19.98
2018,33.36,114.74,107.62,13.01,17.23,21.18,1.26,1.63,1.65,0.32,7.90,28.20,19.98
