宏普,	2536
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,29.03,570.64,48.72,19.80,0.22,1659.09,1.94,2.83,8.52,0.56,88.38,14.97,19.81
2001,17.70,487.81,27.04,50.39,0.19,1921.05,-8.59,-11.33,-56.21,-2.09,46.05,6.88,17.21
2002,3.54,2460.04,253.94,53.86,0.42,869.04,-0.86,-0.97,-2.67,-0.18,531.67,18.46,16.70
2003,15.41,559.30,37.51,18.39,0.17,2147.05,1.11,1.23,10.49,0.23,-57.92,-10.37,17.14
2004,36.84,261.21,15.33,135.58,0.34,1073.52,7.19,10.01,17.91,1.99,-46.70,-27.79,20.84
2005,40.13,241.88,24.03,31.79,0.29,1258.62,8.36,13.62,22.62,2.94,14.72,3.58,22.34
2006,53.06,184.29,20.36,7.46,0.26,1403.84,7.49,14.30,22.69,3.31,-32.38,-43.45,23.92
2007,51.29,191.00,10.92,9.25,0.26,1403.84,8.35,17.44,24.50,4.31,7.79,0.17,25.82
2008,50.04,197.00,6.16,57.69,0.32,1140.62,10.16,20.39,22.50,5.48,-2.82,-12.21,28.22
2009,26.35,371.64,38.79,10.37,0.22,1659.09,11.27,18.45,31.72,5.49,162.74,49.97,31.28
2010,42.78,218.34,10.26,7.58,0.20,1825.00,7.10,10.96,26.63,3.44,-20.14,-25.41,31.42
2011,51.14,216.22,14.10,58.35,0.12,3041.66,4.75,8.35,26.53,2.45,-20.33,-17.22,30.20
2012,49.06,209.62,19.76,26.63,0.16,2281.25,5.85,10.96,24.78,3.42,7.42,1.60,32.12
2013,59.17,159.01,15.76,21.45,0.12,3041.66,4.54,9.56,22.06,2.77,-16.10,-28.90,29.53
2014,50.23,186.70,13.30,19.90,0.14,2607.14,5.44,11.34,25.30,3.46,34.62,31.75,31.95
2015,43.70,220.13,12.28,61.42,0.17,2147.05,7.20,13.29,29.03,4.41,48.02,31.27,34.32
2016,32.82,293.12,12.27,67.53,0.21,1738.09,5.76,9.28,22.30,3.21,-7.28,-10.97,34.83
2017,34.37,278.36,17.54,32.78,0.11,3318.18,4.60,6.72,29.14,2.35,12.19,0.39,35.06
2018,27.64,354.49,26.21,51.61,0.21,1738.09,2.78,3.81,11.35,1.34,24.53,5.04,35.00
