偉訓,	3032
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,38.00,126.10,113.25,3.93,69.82,5.22,9.73,15.13,7.70,2.01,0.00,0.00,14.33
2001,38.00,136.62,129.59,4.20,104.15,3.50,17.75,27.73,10.74,3.87,0.00,0.00,16.03
2002,30.00,182.63,174.68,3.39,85.66,4.26,12.22,18.12,9.65,2.69,52.63,17.00,16.72
2003,33.78,159.00,158.00,3.26,131.51,2.77,4.17,5.95,3.71,0.89,NA,NA,15.13
2004,29.72,155.00,151.00,3.63,170.89,2.13,6.43,9.36,5.42,1.39,31.26,8.34,14.67
2005,33.75,145.00,140.00,4.20,153.02,2.38,10.43,15.23,8.14,2.31,28.34,7.61,16.15
2006,35.39,129.13,127.43,3.76,241.05,1.51,8.34,12.69,7.36,2.00,10.49,-6.33,15.98
2007,31.33,114.01,112.93,3.45,465.54,0.78,9.80,14.60,9.47,2.34,2.95,-8.89,16.49
2008,33.29,109.36,108.83,3.59,723.10,0.50,3.67,5.23,4.16,0.81,35.42,4.23,15.69
2009,32.21,109.70,108.37,3.47,1278.20,0.28,4.71,6.78,6.94,1.09,10.97,3.98,16.51
2010,33.98,102.91,101.73,4.37,2096.16,0.17,4.96,7.26,5.20,1.16,4.40,1.78,15.53
2011,40.56,104.46,96.10,3.45,54.12,6.74,1.13,1.59,1.21,0.24,2.59,-4.22,15.44
2012,39.06,99.76,88.33,3.44,23.72,15.38,0.45,0.41,0.33,0.06,2.63,1.27,14.85
2013,35.24,212.40,138.19,4.39,3.45,105.79,1.77,2.48,1.66,0.48,33.65,9.29,15.54
2014,36.53,210.58,145.03,4.81,4.79,76.20,7.78,12.06,6.14,2.06,19.76,4.75,17.88
2015,45.47,178.52,116.45,3.61,4.63,78.83,8.45,14.32,7.36,2.62,12.13,-0.65,18.07
2016,53.17,226.46,188.92,3.70,6.30,57.93,8.72,17.31,7.63,3.81,29.09,8.33,20.14
2017,56.59,168.96,125.50,3.38,5.79,63.03,4.19,8.96,4.16,2.15,21.44,2.64,19.47
2018,56.22,138.90,95.40,3.40,4.56,80.04,5.88,13.22,6.19,3.70,16.23,-0.35,20.36
