廣宇,	2328
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,21.33,253.97,166.65,4.28,5.05,72.27,3.84,4.45,2.12,0.50,31.15,6.95,13.87
2001,13.20,384.81,365.67,3.87,6.26,58.30,2.55,3.04,3.60,0.41,214.46,29.90,14.60
2002,15.32,338.68,319.75,4.64,20.03,18.22,2.45,2.85,4.56,0.42,53.84,8.94,15.01
2003,25.28,175.46,157.67,4.68,21.86,16.69,5.19,6.56,6.32,1.02,13.36,4.28,15.96
2004,28.81,185.00,168.64,3.85,23.61,15.45,9.06,12.57,9.29,2.00,47.77,18.14,16.68
2005,37.20,155.36,142.67,3.45,28.00,13.03,8.09,12.22,7.79,1.98,22.57,12.15,17.35
2006,14.70,251.62,228.96,2.76,20.26,18.01,5.55,7.37,9.61,1.63,3.99,-1.02,27.66
2007,14.95,205.95,191.84,3.23,24.38,14.97,6.26,7.33,14.26,2.43,4.07,-0.27,39.74
2008,22.13,209.97,193.47,2.96,21.43,17.03,4.03,4.88,9.02,1.45,9.72,-0.38,22.13
2009,13.34,189.85,173.73,3.22,19.09,19.11,4.45,5.37,10.67,1.30,36.84,4.57,27.25
2010,11.24,203.09,176.23,4.31,21.12,17.28,2.25,2.57,5.60,0.66,10.85,0.14,24.67
2011,15.79,183.64,163.59,3.68,15.88,22.98,-1.91,-2.21,-4.51,-0.47,-18.76,-4.90,18.55
2012,31.71,114.37,103.18,4.35,30.97,11.78,3.23,4.12,3.88,0.79,15.17,4.13,19.73
2013,41.15,183.81,129.83,3.10,9.88,36.94,2.83,4.29,3.16,0.63,13.86,5.22,19.36
2014,38.06,200.38,169.20,3.78,9.24,39.50,2.12,3.24,2.20,0.40,26.06,9.91,20.24
2015,39.73,184.54,158.80,3.48,10.09,36.17,2.59,4.08,2.51,0.55,-3.66,-2.67,19.33
2016,38.03,183.94,157.52,2.94,9.43,38.70,6.83,11.06,6.88,2.14,22.31,8.93,19.77
2017,41.76,176.01,147.03,3.78,11.19,32.61,4.42,7.22,3.25,1.33,-1.61,-3.14,20.28
