精誠,	6214
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,13.00,443.00,360.00,3.45,7.51,48.60,-40.00,-44.00,-69.00,-15.43,36.00,4.46,38.74
2001,12.00,382.00,330.00,2.70,6.43,56.76,39.00,44.00,76.00,21.73,36.00,5.00,52.47
2002,23.00,217.00,149.00,3.08,6.88,53.05,19.00,24.00,37.00,11.52,16.00,3.00,51.25
2003,17.00,239.00,175.00,3.47,5.99,60.93,14.00,18.00,24.00,7.00,17.00,1.00,41.67
2004,18.00,200.00,139.00,4.23,5.15,70.87,12.00,14.00,19.00,5.16,0.00,0.00,36.43
2006,22.00,206.00,176.00,4.25,7.95,45.91,8.00,10.00,9.00,3.68,8.00,NA,38.94
2007,15.00,209.00,143.00,6.55,9.28,39.33,8.00,10.00,10.28,3.02,21.00,0.00,49.39
2008,18.00,201.00,147.00,5.41,6.74,54.15,-5.00,-6.00,-7.00,-2.63,24.00,0.00,48.42
2009,14.00,257.00,196.00,5.30,5.70,64.03,10.00,11.00,17.00,5.83,32.00,5.00,54.16
2010,15.00,219.00,155.00,6.14,6.31,57.84,7.00,8.00,12.00,4.31,40.00,3.00,54.90
2011,18.00,175.00,114.00,5.80,6.34,57.57,1.00,1.00,2.00,0.61,43.00,5.00,54.51
2012,18.00,156.00,79.00,5.54,5.16,70.73,2.00,2.00,3.00,1.27,46.00,5.00,53.02
2013,29.00,262.00,214.00,5.03,5.62,64.94,4.70,6.43,5.29,3.51,3.00,-258.00,54.25
2014,27.21,281.70,226.32,4.88,5.71,63.92,4.10,5.61,4.73,3.07,11.26,-1.37,54.90
2015,29.50,259.40,205.23,4.88,5.57,65.52,3.09,4.22,3.45,2.29,19.62,-1.49,53.23
2016,33.14,251.69,197.72,4.70,4.89,74.64,5.89,8.41,6.73,4.50,24.64,1.97,51.74
2017,36.37,219.04,163.66,5.07,4.20,86.90,6.24,9.35,6.95,4.79,3.25,-7.73,49.88
2018,33.96,216.60,157.63,5.59,4.58,79.69,5.47,8.23,5.38,4.27,8.56,-4.85,53.36
