益通,	3452
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,19.06,269.96,220.34,48.46,14.09,25.90,33.90,41.15,21.75,4.76,8.36,1.68,14.34
2005,15.28,435.40,256.95,85.75,5.72,63.81,39.05,46.37,23.67,12.63,128.86,18.89,41.63
2006,52.08,774.39,491.08,15.73,6.23,58.58,20.77,38.15,21.58,18.46,-158.30,-20.66,72.35
2007,66.63,102.29,57.70,8.44,6.13,59.54,12.21,27.37,14.94,14.71,0.00,0.00,50.38
2008,65.40,181.33,61.37,12.41,9.22,39.58,9.29,24.62,8.93,12.07,5.64,0.00,66.35
2009,56.66,231.93,106.28,7.83,9.68,37.70,-11.16,-29.83,-17.92,-12.63,5.34,0.76,40.53
2010,57.17,113.94,65.79,7.82,11.16,32.70,-13.69,-33.48,-15.44,-11.50,3.37,1.48,31.51
2011,35.03,80.64,58.22,5.06,9.26,39.41,-24.70,-48.42,-60.23,-8.94,7.63,3.27,18.52
2013,13.79,154.84,63.15,11.31,8.32,43.87,-15.61,-21.05,-49.19,-2.16,-3.70,-0.39,10.73
2014,17.97,244.28,44.99,10.03,4.83,75.56,-8.60,-10.37,-18.27,-0.98,24.04,2.61,9.76
2015,15.44,287.47,134.40,6.57,5.76,63.36,-9.72,-11.83,-18.35,-1.04,113.02,10.96,8.72
2016,16.76,209.52,162.47,7.11,11.37,32.10,-10.69,-12.89,-20.41,-1.04,166.91,16.43,7.69
2017,19.07,270.22,214.86,15.12,14.74,24.76,-47.88,-58.17,-62.67,-3.59,19.59,1.30,4.10
