金利,	5383
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,30.64,217.52,144.99,4.30,4.06,89.90,6.89,9.35,7.77,1.22,36.04,6.12,14.76
2001,30.85,131.24,65.58,3.10,2.68,136.19,0.72,0.49,0.73,0.07,12.47,0.47,13.37
2002,37.82,123.87,72.04,4.03,3.58,101.95,4.61,6.05,6.72,0.79,8.74,1.02,13.22
2003,41.02,117.13,63.99,3.99,3.68,99.18,5.07,7.40,9.24,0.93,31.45,5.52,12.61
2004,49.28,87.58,46.97,4.71,3.50,104.28,4.69,7.55,6.69,0.90,5.23,-0.08,12.00
2005,52.58,86.35,41.59,4.33,3.20,114.06,2.16,2.96,2.58,0.35,-0.80,-1.32,11.89
2006,57.36,131.66,66.35,4.36,3.19,114.42,7.06,13.98,9.16,1.78,0.42,0.14,13.27
2007,47.60,142.34,94.69,3.60,3.92,93.11,6.73,12.48,8.36,1.55,18.57,3.68,14.32
2008,38.54,124.63,74.03,2.81,4.45,82.02,1.56,1.60,1.74,0.21,29.26,3.88,12.93
2009,42.50,110.99,71.33,3.01,4.71,77.49,2.20,3.09,3.57,0.40,16.27,4.76,12.73
2010,44.40,98.90,58.30,3.66,5.48,66.60,5.44,8.92,7.89,1.15,42.42,9.76,13.13
2011,43.31,157.75,87.08,3.64,4.37,83.52,0.90,0.76,0.84,0.10,8.50,-1.15,13.32
2012,44.79,124.90,62.11,3.19,3.27,111.62,-2.13,-4.72,-7.08,-0.60,23.47,3.03,12.31
2013,42.54,NA,NA,NA,NA,NA,1.43,1.78,1.57,0.19,NA,NA,12.14
2015,49.60,191.74,124.32,3.06,2.70,135.18,-4.41,-11.27,-10.83,-1.33,NA,NA,10.53
2016,56.90,134.43,83.24,3.37,3.17,115.14,-4.90,-14.86,-9.71,-1.64,NA,NA,8.47
2017,59.40,120.31,71.40,3.50,3.48,104.88,0.31,-1.11,-0.50,-0.68,8.50,2.69,11.40
