為升,	2231
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,46.00,144.21,86.74,4.60,4.86,75.10,17.71,34.07,21.89,4.94,69.70,20.80,n/a
2007,38.17,180.10,121.83,5.44,5.07,71.99,14.44,24.15,17.32,3.24,100.89,23.58,14.96
2008,35.96,201.89,142.61,4.58,4.76,76.68,12.78,19.87,16.37,2.94,57.91,4.05,15.39
2009,27.95,278.53,210.57,4.70,4.98,73.29,18.52,26.88,21.44,4.43,103.22,10.72,18.23
2010,14.74,333.98,225.56,5.45,4.69,77.82,23.30,29.49,24.49,5.00,134.30,16.72,19.01
2011,21.33,374.55,235.93,4.57,4.00,91.25,9.86,11.96,13.03,2.19,60.32,-11.80,17.55
2012,15.60,257.31,181.04,4.63,5.15,70.87,18.15,22.12,20.65,4.13,132.69,11.76,19.80
2013,29.04,326.98,243.36,4.07,3.07,118.89,21.01,28.16,24.39,6.00,94.73,4.90,22.64
2014,18.82,340.70,262.37,4.13,3.47,105.18,33.67,44.54,34.59,10.43,143.77,10.64,27.07
2015,24.09,406.07,339.45,3.66,3.69,98.91,38.77,50.18,39.76,13.45,161.90,10.69,30.03
2016,49.59,187.01,164.08,3.51,3.59,101.67,23.15,41.54,32.60,12.17,49.28,10.02,31.18
2017,45.08,142.09,120.91,3.11,3.08,118.50,15.10,34.06,27.30,10.00,25.24,-1.16,30.37
