冠德,	2520
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,55.12,160.42,14.38,6.60,0.31,1177.41,2.64,6.93,8.88,1.05,37.96,40.66,15.36
2001,52.23,171.06,12.68,68.59,0.29,1258.62,1.39,3.00,5.51,0.45,11.52,-2.63,14.20
2004,32.57,188.53,39.74,24.96,0.31,1177.41,0.25,0.02,0.06,0.00,19.47,7.95,13.55
2005,38.20,191.13,27.21,57.84,0.24,1520.83,0.97,1.30,4.77,0.18,NA,NA,13.90
2006,37.91,203.66,7.26,157.79,0.26,1403.84,1.42,2.28,7.45,0.32,NA,NA,14.23
2007,39.57,220.43,25.61,110.69,0.29,1258.62,2.86,4.65,12.49,0.66,2.50,-1.96,14.37
2008,43.99,165.52,24.96,16.26,0.27,1351.85,3.70,5.62,14.02,0.82,10.94,4.86,14.77
2009,56.69,143.40,11.38,23.58,0.28,1303.57,7.78,15.62,26.88,2.46,0.00,0.00,16.72
2010,56.09,150.21,9.57,93.32,0.25,1460.00,8.88,19.38,29.42,3.51,0.00,0.00,19.37
2011,59.55,160.47,14.32,83.24,0.20,1825.00,4.91,10.17,19.83,2.02,0.00,0.00,20.45
2012,66.82,158.33,13.83,42.06,0.12,3041.66,4.10,10.03,25.37,2.11,0.00,0.00,21.55
2013,72.12,163.56,29.23,5.57,0.20,1825.00,3.59,11.52,16.75,2.42,0.00,0.00,18.95
2014,68.26,170.56,32.98,9.32,0.32,1140.62,7.89,24.93,23.03,5.82,4.79,1.81,23.80
2015,68.83,152.54,29.10,7.34,0.30,1216.66,2.15,5.33,6.53,1.16,12.08,7.40,22.95
2016,69.25,154.76,32.07,8.12,0.32,1140.62,2.38,6.19,6.95,1.49,5.35,2.97,23.42
2017,73.93,132.35,34.33,5.84,0.25,1460.00,1.44,3.63,4.80,0.70,0.00,0.00,23.01
2018,73.48,140.27,30.96,8.30,0.33,1106.06,2.02,5.06,4.66,1.03,6.30,7.40,24.00
