神準,	3558
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,38.52,223.71,200.10,7.25,8.36,43.66,15.90,29.33,9.17,4.30,45.54,21.99,19.39
2008,44.29,201.77,180.89,7.90,13.00,28.07,7.71,13.19,4.50,2.30,69.79,25.58,17.52
2009,55.30,166.64,142.26,7.49,11.58,31.51,7.79,15.84,4.47,2.87,27.06,25.29,18.84
2010,56.38,147.07,118.06,6.94,10.52,34.69,7.95,18.00,4.21,3.18,10.12,10.21,18.24
2011,59.72,146.78,115.35,6.25,9.00,40.55,9.07,21.71,4.78,4.22,19.61,10.68,20.64
2012,57.91,150.97,130.23,7.12,10.72,34.04,13.00,31.52,6.54,7.16,46.24,48.84,24.76
2013,49.18,189.61,160.58,8.07,7.91,46.14,13.64,29.23,8.47,10.03,39.37,24.97,38.76
2014,50.81,183.57,158.24,7.52,8.28,44.08,15.02,30.08,9.89,12.63,34.62,18.98,45.29
2015,47.62,193.33,169.78,7.44,10.19,35.81,17.32,34.04,10.71,16.60,38.52,14.04,52.28
2016,50.42,166.44,141.35,7.25,8.23,44.34,11.11,21.77,8.44,11.42,37.36,10.81,50.60
2017,59.59,131.76,98.36,7.81,6.90,52.89,7.95,18.61,5.53,9.54,17.86,9.65,51.93
