聯上,	4113
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,5.00,1971.00,1880.00,5.63,1.91,191.09,-24.00,-26.00,-202.00,-1.77,NA,NA,7.50
2002,5.00,1915.00,1787.00,4.00,1.03,354.36,-19.00,-20.00,-258.00,-2.32,NA,NA,8.52
2003,7.00,1221.00,1180.00,5.09,3.97,91.93,-28.00,-30.00,-94.00,-2.24,NA,NA,6.28
2004,17.00,321.00,267.00,1.95,4.68,77.99,-1.00,-1.00,-436.00,-3.89,NA,NA,2.40
2005,8.00,951.00,709.00,0.88,1.32,276.51,-21.00,-24.00,-159.00,-1.66,NA,NA,4.14
2006,58.00,157.00,10.00,11.87,0.57,640.35,1.00,2.00,2.00,0.12,NA,NA,8.40
2007,64.91,150.14,32.62,5.63,0.09,4055.55,-6.72,-18.01,-90.78,-1.57,NA,NA,7.89
2008,60.83,161.71,23.12,2.50,NA,NA,-1.18,-3.14,-348.38,-0.25,NA,NA,8.37
2009,25.14,374.21,136.91,NA,1.05,347.61,13.71,24.68,13.53,2.36,292.38,97.52,10.73
2010,54.34,279.00,75.26,NA,0.17,2147.05,1.51,2.86,9.02,0.39,0.00,0.00,12.17
2011,54.89,240.40,16.81,1018.23,0.15,2433.33,5.56,11.20,25.58,1.46,0.00,0.00,13.94
2012,44.06,252.28,41.22,133.11,0.45,811.11,13.35,24.87,23.71,4.36,0.00,-0.47,17.15
2013,50.36,234.92,17.96,142.57,0.37,986.48,15.05,28.22,29.18,5.13,0.00,-4.05,19.14
2014,54.32,216.37,32.50,324.61,0.29,1258.62,14.37,28.91,32.22,6.41,0.00,-6.44,23.48
2015,47.71,208.50,11.46,97.07,0.10,3650.00,4.64,7.78,28.96,1.37,0.00,-3.52,17.91
2016,51.99,205.05,3.24,82.52,0.06,6083.33,0.89,0.81,5.54,0.14,0.00,-3.82,17.24
2017,53.64,205.54,3.87,208.01,0.09,4055.55,1.59,2.39,9.71,0.42,0.00,-0.64,17.52
2018,55.75,190.67,9.10,412.08,0.21,1738.09,2.30,3.96,7.41,0.69,4.81,-318.74,17.67
