固緯,	2423
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,23.10,232.24,159.75,4.65,3.66,99.72,8.84,11.20,10.78,1.56,55.70,10.15,14.62
2001,22.13,202.11,117.04,4.16,3.49,104.58,9.44,12.05,12.37,1.64,57.87,6.46,14.11
2002,22.70,206.78,141.93,3.88,3.57,102.24,7.77,9.90,10.70,1.32,50.51,6.31,13.57
2003,21.00,272.17,181.87,4.23,3.99,91.47,10.38,13.22,12.98,1.83,90.34,9.28,14.11
2004,37.43,144.59,84.37,4.59,3.67,99.45,10.67,15.23,13.59,2.08,100.21,20.36,13.97
2005,41.86,136.36,85.43,4.90,3.49,104.58,7.30,11.67,10.49,1.64,10.18,-4.74,14.10
2006,35.68,153.49,86.41,4.53,3.36,108.63,10.51,16.65,15.61,2.42,96.57,12.16,15.00
2007,35.05,153.47,68.05,5.59,3.30,110.60,11.39,17.19,16.12,2.50,60.55,4.23,15.07
2008,37.04,128.52,69.50,6.08,3.08,118.50,6.81,10.19,10.02,1.45,58.08,7.63,14.28
2009,33.94,133.61,72.29,6.74,2.84,128.52,5.53,8.29,10.19,1.18,37.86,2.50,14.29
2010,32.86,167.26,97.51,8.57,3.78,96.56,9.10,13.46,13.17,1.89,46.30,6.24,14.47
2011,23.63,223.61,111.52,7.35,3.27,111.62,11.76,16.30,17.26,2.40,26.05,0.07,15.70
2012,27.57,167.05,77.75,6.38,2.49,146.58,4.93,6.58,8.04,0.98,10.74,-3.11,14.83
2013,35.70,215.48,119.74,4.54,1.65,221.21,4.40,6.69,5.62,1.00,21.92,4.01,15.13
2014,34.25,231.54,125.43,3.77,1.64,222.56,6.06,9.14,8.08,1.35,9.68,1.46,14.93
2015,30.01,287.36,144.68,3.25,1.41,258.86,7.80,11.36,10.72,1.68,31.20,4.06,15.11
2016,28.23,305.37,175.37,3.14,1.43,255.24,8.49,11.90,11.53,1.76,47.58,6.43,14.98
2017,26.99,303.97,187.33,3.34,1.56,233.97,9.39,12.91,12.30,1.96,53.10,6.16,15.22
