淇譽電,	6247
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,27.33,154.48,143.53,4.30,30.78,11.85,6.32,8.63,6.24,1.25,24.32,3.17,14.55
2009,27.23,169.71,146.48,5.26,29.35,12.43,5.28,6.89,4.11,1.06,23.94,3.75,15.64
2010,19.10,217.67,170.01,6.20,28.41,12.84,5.53,6.98,4.37,1.09,57.35,7.71,15.57
2011,26.17,90.96,78.49,5.45,20.31,17.97,-5.66,-7.51,-7.20,-1.13,52.90,14.23,14.59
2012,39.18,130.89,77.56,5.45,2.45,148.97,-0.04,-0.79,-0.71,-0.11,-1.42,-1.35,13.94
2013,39.81,118.91,60.59,5.38,3.11,117.36,-3.41,-7.84,-6.25,-104.00,0.76,-0.61,12.90
2014,42.59,130.82,76.61,4.83,3.30,110.60,2.53,4.24,2.86,0.57,-10.98,-4.49,13.97
2015,38.14,156.65,93.44,4.88,3.43,106.41,5.66,10.66,6.87,1.57,35.31,11.86,15.43
2016,35.04,167.10,96.81,4.43,2.60,140.38,0.84,1.33,1.20,0.20,14.82,2.52,14.43
2017,37.11,158.11,80.95,4.26,2.63,138.78,-3.96,-7.72,-6.79,-1.05,15.22,4.76,12.85
