花王,	8906
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,30.12,107.77,98.82,3.56,22.68,16.09,1.83,1.17,1.25,0.13,-20.06,-7.07,10.74
2001,26.61,138.16,126.53,2.46,18.55,19.67,-11.55,-17.17,-26.46,-1.79,37.91,6.85,10.15
2002,23.47,117.14,106.89,2.61,17.98,20.30,0.89,0.54,0.84,0.06,54.22,12.05,9.92
2003,18.77,192.46,180.82,3.05,24.32,15.00,8.16,10.20,13.00,1.13,64.25,9.76,10.80
2004,12.26,310.06,297.30,2.67,27.10,13.46,4.70,5.56,8.43,0.65,51.79,1.40,11.03
2005,11.85,330.87,314.81,2.30,22.46,16.25,2.83,3.22,6.45,0.37,75.17,3.44,11.58
2006,10.87,355.37,332.89,2.30,17.91,20.37,0.96,1.09,2.58,0.12,67.40,7.00,11.39
2007,13.60,235.89,216.59,2.34,14.32,25.48,-6.04,-6.88,-19.15,-0.75,15.31,0.74,10.49
2008,14.75,230.11,203.31,2.81,14.87,24.54,-9.07,-10.63,-27.35,-1.05,-9.91,-0.73,9.27
2009,16.17,195.99,173.05,3.06,14.58,25.03,-3.80,-4.55,-10.97,-0.42,0.04,0.00,9.09
2010,18.01,165.49,143.91,3.35,15.81,23.08,-4.21,-5.14,-11.20,-0.46,-9.42,-0.88,8.64
2011,20.28,156.11,134.00,3.40,14.09,25.90,-0.44,-0.61,-1.10,-0.05,-8.07,-0.94,8.50
2012,16.92,146.08,122.22,2.70,10.20,35.78,0.11,0.07,0.15,0.00,-6.50,-1.02,8.50
2013,16.21,151.99,131.24,2.90,10.17,35.88,-3.89,-5.02,-11.42,-0.04,5.45,*****,8.02
2014,18.40,196.46,167.32,3.64,11.42,31.96,-2.10,-0.03,-5.20,-0.21,7.16,-0.39,7.77
2015,22.14,NA,NA,4.01,11.35,NA,NA,NA,NA,NA,NA,NA,7.60
2016,22.73,1.79,1.55,3.39,12.04,30.31,-0.01,-0.02,-0.04,-0.20,0.16,NA,7.34
2017,25.84,174.07,152.09,3.27,12.40,29.43,-1.31,-1.96,-3.57,-0.14,6.69,NA,7.17
