艾美特-KY,	1626
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2012,67.35,103.54,50.72,9.15,4.10,89.02,1.22,27.83,4.58,4.58,17.42,17.46,n/a
2013,58.30,121.87,66.21,6.72,4.28,85.28,8.74,21.88,4.71,5.10,6.06,-0.51,27.36
2014,68.59,122.09,62.00,5.36,3.59,101.67,-3.12,-10.51,-2.74,-2.71,-3.15,-6.27,24.18
2015,66.02,95.01,46.89,5.89,3.24,112.65,-0.23,-3.27,-0.86,-0.77,16.20,27.33,22.72
2016,64.83,99.99,49.13,7.28,3.59,101.67,4.20,10.30,2.56,2.31,43.41,71.84,21.97
2017,66.84,112.79,50.26,6.90,3.39,107.66,0.86,0.16,0.04,0.03,8.75,6.04,21.16
2018,70.44,98.24,55.45,6.73,3.82,95.54,0.97,-0.58,-0.14,-0.12,13.26,20.01,20.25
