柏騰,	3518
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,9.88,728.59,690.92,2.82,7.99,45.68,32.27,38.23,130.10,11.27,-41.22,-4.65,39.29
2007,7.80,1063.10,1022.86,2.19,6.55,55.72,28.36,30.94,229.74,14.86,3.29,-7.56,56.25
2008,19.37,133.00,109.77,3.38,5.36,68.09,13.35,15.54,93.70,7.67,54.81,-5.50,48.88
2009,21.86,138.36,123.13,3.36,3.45,105.79,12.66,15.82,135.53,8.05,21.52,-3.23,52.83
2010,31.49,61.21,49.17,4.78,3.04,120.06,6.74,9.04,72.45,4.37,11.95,-7.12,46.55
2011,33.66,145.72,141.83,3.28,2.73,133.69,0.92,1.04,15.71,0.49,45.50,-0.08,47.22
2012,30.84,111.07,110.52,2.20,11.77,31.01,-3.10,-5.03,-121.08,-2.15,9.20,1.04,40.62
2013,21.71,293.51,278.28,1.76,14.63,24.94,2.29,2.63,6.56,1.12,20.79,3.46,44.13
2014,21.17,290.94,279.11,1.65,17.76,20.55,-5.05,-6.83,-19.61,-2.92,13.23,0.61,41.62
2015,17.95,350.88,336.75,1.72,27.44,13.30,-3.90,-5.06,-14.34,-1.98,40.66,1.47,36.91
2016,18.93,315.27,303.97,1.59,31.98,11.41,-12.06,-15.06,-49.43,-5.09,25.16,1.08,29.32
2017,20.73,271.96,260.78,1.68,35.77,10.20,-8.63,-11.11,-36.62,-3.09,10.39,0.33,25.61
