廣隆,	1537
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,30.80,216.45,152.62,3.22,4.05,90.12,11.95,18.54,12.67,3.17,42.87,8.89,19.47
2003,30.43,199.22,147.96,3.18,3.65,100.00,7.26,10.37,10.60,1.84,51.21,9.51,17.79
2004,28.14,195.62,112.88,5.40,4.68,77.99,1.68,2.25,1.89,0.38,*****,*****,16.04
2005,24.71,215.20,133.49,5.29,3.93,92.87,2.09,2.67,2.35,0.42,12.23,1.41,16.08
2006,26.93,193.59,122.97,5.02,5.77,63.25,6.21,8.18,6.89,1.35,6.17,-0.97,16.82
2007,44.52,229.31,163.03,6.25,6.93,52.66,11.78,18.34,9.44,3.38,NA,NA,20.08
2008,44.01,103.19,65.23,6.80,7.25,50.34,2.37,2.56,1.13,0.50,2.80,NA,18.76
2009,25.79,165.67,114.91,7.35,7.74,47.15,15.64,22.98,12.04,5.07,61.37,NA,23.62
2010,28.00,173.97,124.15,8.04,9.95,36.68,20.08,27.12,14.75,6.82,28.19,NA,25.54
2011,23.76,185.04,134.47,8.42,11.90,30.67,11.39,15.18,7.74,3.90,74.39,2.88,25.88
2012,20.38,233.24,194.85,8.15,17.88,20.41,21.21,27.09,12.61,7.58,10.14,-5.90,30.05
2013,30.70,285.77,140.57,7.39,3.33,109.60,15.42,22.07,10.17,7.02,83.86,12.31,33.13
2014,27.15,338.45,154.91,8.59,3.74,97.59,16.56,23.10,10.00,8.09,61.93,2.47,37.20
2015,25.66,365.96,197.57,8.42,3.67,99.45,18.18,24.11,11.54,9.42,151.22,16.98,40.88
2016,27.31,354.48,191.77,7.55,3.38,107.98,19.62,26.57,13.50,11.31,68.95,2.21,44.08
2017,31.04,305.38,174.66,6.81,3.55,102.81,17.57,24.75,11.66,11.04,59.66,0.91,44.34
