艾笛森,	3591
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,32.41,237.50,165.85,4.59,5.02,72.70,13.65,19.66,13.69,3.47,24.63,5.24,19.32
2008,19.53,334.69,274.23,4.64,4.86,75.10,11.73,15.47,14.03,3.03,91.36,14.23,25.01
2009,26.60,265.04,208.70,5.90,4.67,78.15,15.23,20.02,19.10,5.31,63.75,15.69,29.92
2010,21.32,326.02,264.25,5.77,4.76,76.68,13.91,18.14,16.37,6.20,30.71,2.07,38.51
2011,27.89,348.53,297.69,3.81,3.80,96.05,4.49,5.82,8.44,2.04,14.68,-3.73,35.09
2012,25.22,201.82,168.48,3.64,4.42,82.57,0.79,0.82,1.33,0.26,4.85,-7.24,31.17
2013,37.19,306.46,240.17,4.36,3.72,98.11,-4.65,-7.22,-9.17,-1.42,15.54,1.37,30.17
2014,30.56,179.41,146.72,3.98,4.36,83.71,-0.69,-1.40,-1.76,-0.34,10.51,1.73,30.33
2015,25.89,181.83,149.30,4.58,6.42,56.85,-2.56,-3.86,-4.36,-1.07,41.79,10.55,28.67
2016,26.10,195.84,156.99,4.81,7.43,49.12,-1.69,-2.39,-2.55,-0.71,26.80,7.07,26.42
2017,23.32,232.09,183.90,4.09,5.44,67.09,-4.55,-6.15,-7.80,-1.55,13.66,3.04,24.55
