大飲,	1213
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,18.00,235.64,201.29,5.27,14.60,25.00,1.03,1.07,0.96,0.15,17.36,2.62,14.52
2002,15.00,302.49,262.05,5.07,14.25,25.61,0.50,0.53,0.49,0.07,35.03,3.81,13.27
2003,16.00,360.84,310.26,4.59,14.81,24.64,0.50,0.40,0.36,0.05,-18.55,-2.04,13.32
2004,17.57,329.53,288.30,4.11,14.49,25.18,0.75,0.87,0.76,0.12,45.21,5.30,13.44
2005,21.75,297.16,264.02,4.17,15.77,23.14,0.31,0.37,0.30,0.05,13.72,2.01,13.49
2006,24.98,277.15,251.33,3.74,16.79,21.73,-0.03,-0.17,-0.13,-0.02,3.08,0.52,11.18
2007,26.22,232.34,213.47,4.17,17.72,20.59,0.88,0.96,0.83,0.11,51.23,9.25,11.27
2008,24.16,235.04,212.69,4.79,19.40,18.81,0.93,0.99,0.96,0.11,27.60,4.03,11.36
2009,19.91,251.18,229.18,4.90,19.96,18.28,1.63,2.02,1.95,0.23,36.69,5.54,11.60
2010,19.86,252.01,223.56,5.15,18.39,19.84,-1.91,-2.44,-2.29,-0.28,11.74,1.80,11.32
2011,21.85,241.83,209.07,5.05,15.47,23.59,0.36,0.38,0.35,0.05,15.34,2.17,12.13
2012,20.05,287.70,263.76,5.21,17.68,20.64,1.45,1.82,1.70,0.22,43.80,5.37,12.34
2013,19.35,298.64,262.20,22.77,68.45,5.33,2.16,2.56,2.38,0.32,18.03,1.96,12.64
2014,17.78,359.87,326.79,5.42,16.16,22.58,1.44,1.75,1.70,0.22,29.70,2.81,12.87
2015,19.52,348.00,312.09,5.52,16.14,22.61,2.00,2.46,2.28,0.32,41.52,4.65,13.19
2016,18.47,321.38,285.48,4.88,13.55,26.93,1.81,2.21,2.30,0.27,23.13,2.54,12.26
2017,19.52,305.94,272.69,5.13,13.90,26.25,0.27,0.29,0.31,0.04,-33.85,-3.99,12.29
