大聯大,	3702
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,0.20,47.41,35.60,NA,NA,NA,-6.14,-6.15,NA,-0.50,-28.10,-0.06,16.17
2006,4.53,9.48,8.82,27.95,NA,NA,11.79,12.05,95.41,2.06,44.08,1.16,18.40
2007,2.87,139.53,138.40,17.20,NA,NA,19.13,19.76,93.68,3.75,284.98,2.89,19.66
2008,8.99,14.55,14.44,35.64,NA,NA,12.01,12.79,84.84,2.42,195.77,8.53,18.92
2009,7.02,37.54,37.41,17.18,NA,NA,18.39,19.96,94.44,3.94,32.98,-3.74,22.52
2010,5.35,22.03,21.65,9.37,NA,NA,17.35,18.40,93.53,4.48,116.92,1.26,23.29
2011,6.56,12.16,11.67,8.25,NA,NA,13.50,14.32,93.56,3.20,140.85,1.62,23.43
2012,7.60,7.90,7.61,10.91,NA,NA,11.09,11.87,88.17,2.71,196.59,1.82,23.04
2013,70.44,132.52,92.14,6.06,11.05,33.03,4.24,12.19,1.17,2.87,-5.17,-19.28,24.09
2014,71.86,145.90,96.49,5.84,10.29,35.47,4.52,13.65,1.28,3.51,-13.42,-28.17,27.21
2015,73.01,148.31,100.72,5.86,9.97,36.60,3.78,11.60,1.05,3.27,-8.31,-19.47,28.85
2016,71.89,135.15,93.29,5.68,10.07,36.24,3.56,10.77,0.99,3.18,6.22,6.24,28.89
2017,70.86,138.67,88.77,5.66,9.34,39.07,4.85,14.28,1.37,4.10,6.81,6.24,28.23
