智易,	3596
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,51.38,156.13,97.46,4.81,7.18,50.83,12.92,27.22,5.67,6.23,27.90,27.03,25.97
2008,46.68,178.27,126.62,5.32,6.66,54.80,14.72,28.76,6.81,7.44,45.04,28.09,28.06
2009,37.24,228.20,155.64,4.55,6.60,55.30,10.49,17.87,5.35,5.61,0.00,-7.70,33.68
2010,40.09,199.37,120.31,5.17,6.83,53.44,9.09,14.70,3.91,5.03,0.00,-5.84,35.27
2011,36.07,221.04,139.74,4.42,5.67,64.37,7.83,12.42,3.95,4.15,24.63,10.21,35.03
2012,32.99,232.10,137.07,3.82,4.66,78.32,4.74,7.12,2.96,2.52,30.78,9.72,35.91
2013,40.37,222.46,141.29,4.29,4.27,85.48,6.38,11.11,3.83,4.15,32.56,18.04,37.49
2014,42.83,194.05,128.33,4.29,4.59,79.52,6.95,11.60,4.50,4.29,25.90,11.18,40.19
2015,38.67,212.51,143.91,4.06,5.48,66.60,4.65,7.66,2.90,3.06,0.00,-4.12,40.81
2016,40.23,206.27,139.01,4.25,5.70,64.03,9.71,15.96,5.74,7.19,35.14,16.36,46.01
2017,42.73,202.00,141.34,3.72,4.59,79.52,4.29,7.22,3.23,3.21,16.56,3.10,44.96
